Etiquetas de fila;AMAZONAS;ANTIOQUIA;ARAUCA;ATLÁNTICO;BOLÍVAR;BOYACÁ;CALDAS;CAQUETÁ;CASANARE;CAUCA;CESAR;CHOCÓ;CÓRDOBA;CUNDINAMARCA;GUAINÍA;GUAJIRA;GUAVIARE;HUILA;MAGDALENA;META;NARIÑO;NORTE DE SANTANDER;PUTUMAYO;QUINDÍO;RISARALDA;SAN ANDRÉS;SANTANDER;SUCRE;TOLIMA;VALLE;VAUPÉS;VICHADA;Total general
03-jan-2013;;20;;5;;;;;2;1;;;;6;;1;;3;;1;2;1;;1;;;;2;1;12;;;58
03-jul-2013;;24;;;1;1;1;;;5;1;;1;10;;;;2;1;1;2;;;;1;;;1;5;10;;;67
03-jun-2013;;8;1;3;2;;;1;;2;1;;1;3;;1;;2;2;2;;1;;;;;1;1;1;3;;;36
03-mar-2013;;14;;1;;1;1;;;4;1;;;8;;;;5;1;3;3;1;;;1;1;1;;1;15;;2;64
03-may-2013;;16;;1;2;;;1;;2;2;;;9;;1;;;2;4;3;;;;;;;;;11;;;54
03-nov-2013;;11;1;1;;;;1;1;2;1;;1;4;;;;3;1;;3;1;;;1;;2;1;1;6;;1;43
03-oct-2013;;22;;3;1;;;1;;5;2;1;1;11;;1;;2;2;;1;1;;1;;1;2;;1;15;;;74
03-sep-2013;;17;;3;2;;;;;2;1;1;1;10;;;;1;;1;1;1;;;1;;1;;;12;;1;56
04-apr-2013;;17;;1;2;1;;;;3;2;;;7;;1;;1;1;;1;3;1;;;;;1;1;9;;;52
04-aug-2013;1;10;;3;;;;2;1;4;3;3;1;8;;;;2;2;4;1;;2;;1;;1;1;2;9;;;61
04-dec-2013;;19;;2;;;;;2;2;2;;1;8;;;;4;4;1;1;1;;1;;;;;;3;;;51
04-feb-2013;;23;1;3;;1;;1;;6;;;1;4;;;;3;;1;4;;;;1;;2;1;3;9;;;64
04-jan-2013;;21;;4;2;;;;;4;3;1;1;7;;1;;;4;4;;1;1;2;1;;1;1;5;10;;;74
04-jul-2013;;30;;3;;1;1;1;2;7;2;1;;9;;1;;5;1;;;3;;1;2;;;1;3;8;;;82
04-jun-2013;;13;;2;;;1;;;5;1;3;;9;;1;;3;;2;2;1;;1;2;;1;1;;9;;;57
04-mar-2013;;16;1;3;;;;;;3;;;2;8;;1;;2;1;3;3;1;2;1;1;;;1;;7;;2;58
04-may-2013;;18;;2;3;;;;1;7;1;;1;5;;;;2;2;5;1;;2;1;1;1;1;2;2;11;;;69
04-nov-2013;;9;;;;1;;;;8;;;3;7;;;;3;;4;1;2;;;1;;2;;1;4;;1;47
04-oct-2013;;17;1;4;;;;2;;3;1;2;1;10;;;;4;1;2;2;2;;1;1;;;1;;12;;;67
04-sep-2013;;24;;3;1;;;1;;2;1;1;1;7;;;;1;;1;;3;;;;;;;3;6;;;55
05-apr-2013;;7;;2;1;;1;3;1;4;3;;;9;;;;6;;2;3;;;;;;1;2;2;11;;;58
05-aug-2013;;25;1;3;1;1;;1;;1;1;;1;4;;1;;2;;;1;4;1;;;;;;;18;;;66
05-dec-2013;;18;;;;;;;1;1;1;;;5;;2;;1;1;;4;3;;;2;;;1;1;8;;;49
05-feb-2013;;16;;6;1;;1;;;2;2;;1;12;;1;;1;2;2;3;2;;;2;;1;1;1;7;;;64
05-jan-2013;1;17;1;5;;1;;;1;5;2;;3;7;;2;;2;2;2;2;3;;1;2;;1;2;1;14;;;77
05-jul-2013;;26;2;5;;1;;;;6;3;;1;6;;3;;2;2;;3;2;;;1;;2;1;1;10;;;77
05-jun-2013;;18;2;2;3;;;1;;3;4;;2;10;;;;2;;;1;3;;1;1;1;;;2;11;;;67
05-mar-2013;;25;1;2;2;;;;;1;;;1;8;;;;3;;2;1;5;;;;;3;1;1;11;;;67
05-may-2013;;15;1;1;1;;;;2;7;;;;5;;2;;1;3;3;1;;1;;;2;1;1;4;4;;;55
05-nov-2013;;14;;1;;;;1;;2;1;;1;13;;2;;1;1;2;;1;;1;1;;1;;3;12;;;58
05-oct-2013;;16;1;5;;;;1;1;1;;2;4;5;;4;;4;1;1;4;2;1;;;1;;;2;6;;;62
05-sep-2013;;15;;3;2;;;;2;3;;2;;10;;1;;1;2;;3;1;;;;;;2;3;7;;;57
06-apr-2013;1;10;;2;;;;;;;1;;1;4;;2;;5;2;3;;2;1;1;1;1;;2;1;10;;;50
06-aug-2013;1;17;;3;1;1;;1;;5;1;2;;10;;2;;1;1;;3;1;;2;1;;1;;2;8;;;64
06-dec-2013;;19;;4;;;;;2;6;4;1;2;6;;1;;3;1;4;3;5;;2;;;;;3;7;;1;74
06-feb-2013;;30;1;7;;1;2;;;5;2;;1;8;;1;;5;;1;2;2;;2;;;2;;1;9;;;82
06-jan-2013;;9;;1;2;;;2;1;7;1;2;1;3;;;;7;5;3;3;2;1;1;;1;2;2;1;9;;;66
06-jul-2013;;12;1;4;;1;;;1;4;4;;3;5;;3;;2;3;1;3;4;;1;2;;2;;1;11;;;68
06-jun-2013;;18;1;3;3;;;;;2;2;;1;9;;1;;2;2;;6;2;1;;1;;1;3;1;8;;;67
06-mar-2013;;34;;1;;1;;;;1;3;;;9;;;;1;1;4;2;;;;;;;1;1;10;;;69
06-may-2013;;18;;5;;;;1;1;2;3;;;13;;1;;2;;3;3;1;;;1;;;;2;12;;;68
06-nov-2013;;23;;2;2;1;2;;;4;;;2;10;;1;;4;1;1;1;3;;;1;;;;3;8;;;69
06-oct-2013;;8;1;1;;;;;;4;2;2;1;1;;1;;5;;;4;1;3;;;;1;;;5;;;40
06-sep-2013;;18;;2;1;;;;1;5;1;2;1;6;;;1;2;;;4;7;1;;2;;3;;1;11;;;69
07-apr-2013;1;9;;3;1;;;1;1;2;3;;1;4;;2;1;4;;;;5;1;;;;1;;2;8;;;50
07-aug-2013;;22;;3;;1;;1;;3;2;1;2;4;;2;;3;2;2;2;2;;;;;1;3;1;5;;;62
07-dec-2013;;15;;2;1;;;1;1;3;2;;;2;;4;1;5;1;3;3;4;;1;2;;1;;2;11;;;65
07-feb-2013;1;25;;3;1;;;3;4;5;;3;;6;;2;;2;4;1;;;;;;;;1;1;5;;;67
07-jan-2013;;13;;4;;;;1;;3;1;1;;7;;2;;3;1;2;3;;1;;;;;3;1;9;;;55
07-jul-2013;;14;;1;;;2;1;;3;4;;;7;;2;;5;;2;3;;2;;;;2;2;1;8;;;59
07-jun-2013;;14;;;;;2;1;;8;6;1;5;6;;1;1;6;;2;;4;;1;;1;5;1;2;10;;;77
07-mar-2013;;24;1;3;1;;;;;2;3;;;5;;1;;1;1;3;3;2;;1;2;;1;3;2;9;;;68
07-may-2013;;17;;1;;;1;;1;;3;1;1;8;;1;;2;1;4;2;1;;1;1;;4;2;2;5;;;59
07-nov-2013;;21;;5;2;;;2;;2;;2;2;10;;;;1;1;;4;1;;1;1;;2;1;1;10;;;69
07-oct-2013;;20;;4;;1;;5;1;8;3;1;3;8;;;;1;2;1;1;2;1;1;;1;;;3;10;;;77
07-sep-2013;;15;2;3;2;;2;;2;3;2;1;2;10;;1;;6;3;5;1;1;1;1;2;;;2;1;9;;;77
08-apr-2013;;27;;3;;;1;1;1;3;3;;;9;;;;3;;1;1;;;;;;2;1;2;11;;;69
08-aug-2013;;18;;2;;;;;;1;;;3;6;;1;;4;3;;4;;;1;;;2;1;2;8;;;56
08-dec-2013;;5;1;2;1;;;;;2;4;1;2;3;1;;;5;2;1;3;2;1;;1;2;1;1;2;2;;;45
08-feb-2013;;12;;6;1;;;;2;1;1;;2;10;;1;;1;2;1;6;;;;;1;2;1;2;6;;;58
08-jan-2013;;17;;3;;;1;;2;1;5;2;;12;;1;;2;1;;1;2;;1;;;2;1;1;14;;;69
08-jul-2013;1;16;1;3;1;;;1;;1;2;;;7;;;;4;1;;2;1;;;;;1;1;2;7;;;52
08-jun-2013;;21;;1;1;;1;1;;6;4;1;4;2;;1;;1;;4;2;;2;;;;;1;2;8;;;63
08-mar-2013;;26;1;4;;3;1;;;1;1;1;;8;;2;;2;3;2;4;3;1;;;;1;;4;11;;;79
08-may-2013;;21;1;3;;;;;1;2;;;3;7;;1;;1;;4;2;2;;;;;1;;3;17;;;69
08-nov-2013;;15;1;2;1;;1;1;;1;;;3;4;;3;;1;1;3;4;3;1;1;1;;;;1;7;;;55
08-oct-2013;;11;1;;1;1;1;1;;5;1;;1;20;;;;4;;3;1;;;1;;;;;2;8;;;62
08-sep-2013;;16;1;3;1;;;;1;5;6;;3;3;;1;;;1;;2;1;1;;;;3;1;;9;;;58
09-apr-2013;;22;;3;1;;1;;;4;6;;;10;;;;;2;3;3;1;;;;;1;;1;4;;;62
09-aug-2013;;26;;2;1;;1;1;1;4;6;1;;4;;;;7;1;1;3;3;;;1;;3;;3;5;;;74
09-dec-2013;;17;;3;;;;;1;2;3;1;;3;;;;;;3;4;2;;;;1;2;;2;10;;;54
09-feb-2013;;24;;7;2;;;1;;3;2;;;4;;3;;5;1;3;2;1;;1;;;2;2;1;8;;;72
09-jan-2013;;27;1;4;;;;1;;4;4;1;1;12;;1;;;1;2;2;;;1;;;1;2;;17;;;82
09-jul-2013;;25;;2;1;;;;;2;4;;3;10;;;;3;1;3;2;2;;;2;;1;;1;10;;;72
09-jun-2013;;7;;1;1;2;;;;6;;;4;7;;1;;3;1;4;3;1;1;1;1;;1;;;12;;;57
09-mar-2013;;19;;1;;;;1;1;7;2;;2;6;;;;3;3;2;2;1;1;;1;;1;1;1;9;;;64
09-may-2013;;22;;5;;;;;;6;2;;1;9;;1;;3;1;1;9;;;1;1;;;;2;12;;;76
09-nov-2013;;12;1;5;4;;;1;;1;3;;3;3;;;;1;1;;3;2;1;;3;;1;1;2;6;;;54
09-oct-2013;;23;;3;2;;;;;9;2;;4;5;;;;2;1;;1;1;1;1;;;;;;6;;;61
09-sep-2013;;21;;5;;2;;;;2;;2;1;14;;;;2;3;;2;2;;2;1;;;1;1;10;;;71
10-apr-2013;1;21;;5;1;;;;;5;2;;2;12;;2;;3;2;3;;3;;;1;;2;1;;7;;;73
10-aug-2013;;15;;3;;1;;;;3;1;;1;6;;;;1;1;;4;1;1;;2;;;1;2;8;;;51
10-dec-2013;;8;;1;;;;;;3;1;;1;13;;2;;2;1;4;2;3;;;;;;2;;10;;;53
10-feb-2013;;13;;7;3;;;1;2;6;2;;3;2;;2;;2;;1;5;1;1;;;;;3;4;7;;;65
10-jan-2013;;21;;4;1;;1;;1;;1;2;2;7;;1;;2;;1;2;3;;;;;3;1;2;9;;;64
10-jul-2013;;20;;2;1;;;;1;2;1;1;1;12;;1;;2;1;;1;2;;;1;;2;;;14;;;65
10-jun-2013;;14;1;2;;;1;;1;6;4;2;;7;;3;;2;;7;3;2;1;;1;;2;2;1;8;;;70
10-mar-2013;;18;;3;3;1;;;2;4;1;;4;1;;1;;1;;5;1;1;;;1;;2;;1;10;;1;61
10-may-2013;;21;;3;;;1;1;;7;2;1;1;11;;2;;6;;2;5;;;;;;3;2;3;8;;;79
10-nov-2013;;14;1;2;2;;;1;;2;2;;;;;1;;2;2;;1;2;;1;1;1;3;2;4;11;;;55
10-oct-2013;;26;;1;1;;1;3;1;5;2;;1;8;;1;;1;4;3;3;1;2;;;;;1;1;9;;;75
10-sep-2013;;16;1;1;;;1;;1;;3;;;16;;1;;2;;;4;;1;;2;;1;1;5;9;;;65
11-apr-2013;;21;1;2;3;;1;1;;5;1;;2;7;;;;1;;3;2;;1;;1;;1;1;1;12;;;67
11-aug-2013;;13;2;2;;;;1;1;2;5;;3;2;;2;;4;1;;2;;;;2;;2;;;2;;;46
11-dec-2013;;24;;;;;;3;2;2;3;;2;2;;2;;3;;4;5;;;;2;;1;1;1;12;;;69
11-feb-2013;2;21;1;2;1;;;2;1;2;2;;;6;;1;;;2;2;;1;1;;;;2;2;1;10;;;62
11-jan-2013;;25;;3;;1;;1;2;4;;;;10;;2;;6;3;4;5;2;;;1;;;;1;9;;;79
11-jul-2013;;22;;2;1;;;;;2;2;1;;9;;1;;4;1;2;2;4;;;1;;2;;1;8;;;65
11-jun-2013;;25;1;3;2;;2;1;1;5;3;;;10;;;;4;;3;3;;;;;1;1;1;2;11;;;79
11-mar-2013;;24;;1;;;;;1;6;1;1;;9;;;;;2;1;4;;;1;2;1;2;;1;4;;;61
11-may-2013;1;22;1;6;;;;;1;6;5;;1;3;;;;4;4;6;2;3;;;1;;1;1;2;8;;;78
11-nov-2013;;10;1;2;;;;;;;1;;2;4;;;;2;;1;5;1;;;;;;2;;6;;;37
11-oct-2013;;17;1;4;1;;;;;8;1;2;2;6;;3;;2;;1;2;;;;;1;2;2;2;13;;;70
11-sep-2013;;26;;2;1;;;1;3;1;;;5;8;;2;;2;2;;1;2;1;;1;;1;;;3;;;62
12-apr-2013;1;19;;4;;;;;1;;2;1;4;6;;2;;4;1;4;1;1;;1;;;1;3;4;10;;;70
12-aug-2013;;19;;1;1;;;3;;8;2;1;;10;;1;;3;;;2;1;;;;;3;;1;12;;;68
12-dec-2013;;15;1;5;;;;;;1;2;2;;6;;1;;1;;2;1;4;;;;;1;;1;7;;;50
12-feb-2013;;17;;3;;;1;;1;4;2;1;2;10;;;;4;2;1;5;2;;1;;;2;1;3;9;;;71
12-jan-2013;;8;;3;2;1;2;;1;4;3;1;1;8;;3;;2;4;1;3;1;1;1;;;1;2;1;11;;;65
12-jul-2013;;22;1;1;1;;1;1;1;3;4;;1;7;;1;;5;1;;2;1;1;;;;1;3;;9;;;67
12-jun-2013;;28;;;;;;2;;4;;;3;12;;1;;5;1;3;2;3;;;2;;1;;;13;;;80
12-mar-2013;1;25;;3;1;;;1;1;2;2;;1;10;;;;2;;2;2;;1;;;;;1;;7;;;62
12-may-2013;;8;;;2;;;;;8;5;1;2;3;;2;;4;1;2;2;1;1;1;;;1;1;2;6;;;53
12-nov-2013;;13;;2;;;;;1;1;3;;;9;;1;;1;4;;2;3;;;;2;3;;;11;;;56
12-oct-2013;;13;3;1;;1;;1;1;3;2;;1;4;;2;;4;2;1;2;2;;1;;1;2;1;1;7;;;56
12-sep-2013;;19;1;1;;;1;;3;5;2;;1;6;;3;;1;1;3;3;1;;;;;2;;;12;;;65
13-apr-2013;1;12;;2;2;;;;1;6;3;2;1;2;;1;;2;2;2;;;;;1;;;3;1;11;;;55
13-aug-2013;;20;;3;1;;;;;4;3;2;;8;;2;;2;;1;2;;;;;;2;1;2;5;;;58
13-dec-2013;;11;1;2;1;;;1;1;3;2;;3;9;;1;;1;1;4;2;1;;;;;;;1;6;;;51
13-feb-2013;;30;;1;1;1;;;;7;1;;;6;;1;;1;3;4;3;3;1;1;1;;1;;2;10;;;78
13-jan-2013;;20;1;7;1;;1;1;2;5;2;2;;7;;1;;5;1;1;1;4;;;;;1;1;3;10;;;77
13-jul-2013;;17;2;;1;;1;1;;;4;;1;2;;2;;3;1;1;;2;;1;;;1;2;1;5;;1;49
13-jun-2013;;17;;2;;;;;;4;7;;1;9;;1;;5;1;3;1;1;;2;;;1;1;3;9;;;68
13-mar-2013;;20;;2;;1;1;1;;12;1;3;1;5;;;;4;2;2;2;1;2;1;1;1;2;;2;3;;;70
13-may-2013;;15;;4;;;;;1;8;2;1;;1;;1;;2;1;;2;3;;1;3;;2;1;1;7;;;56
13-nov-2013;;18;;;;;;1;;1;2;;2;10;;1;;2;2;;1;2;;1;;;1;;;9;;;53
13-oct-2013;;7;;1;4;;2;;2;8;5;3;2;6;;1;;2;1;2;;;;;;;4;;3;12;;;65
13-sep-2013;1;26;1;3;;;;1;;6;5;2;;3;;;;4;;;4;1;;;1;;;1;2;9;;;70
14-apr-2013;;14;;1;;1;1;;;3;2;1;1;4;;1;;;1;4;1;1;1;;;;2;1;2;7;;;49
14-aug-2013;;24;1;1;;;;;;2;3;;;12;;2;;;;;;2;1;1;;;1;;1;10;;2;63
14-dec-2013;;12;;1;;;;1;1;2;4;1;1;4;;4;;1;;3;5;2;1;2;2;;1;;4;5;;;57
14-feb-2013;;24;;3;1;;;1;;9;2;;;9;;1;;4;3;3;1;;1;;1;;;1;2;8;;;74
14-jan-2013;;29;;4;3;;1;1;2;3;2;3;5;7;;1;;2;1;;3;;;1;;1;1;;3;10;;;83
14-jul-2013;1;11;;2;3;;1;2;2;4;4;;1;5;;1;;6;2;;2;3;;;1;;2;1;1;3;;;58
14-jun-2013;;24;;5;;1;1;1;1;7;;;;8;;1;;3;;3;4;1;1;;1;;;;1;14;;;77
14-mar-2013;;34;1;3;;1;;;;7;1;1;;5;;1;;1;;2;2;;;;1;;2;;1;13;;;76
14-may-2013;;22;;3;;1;;2;;4;1;;1;8;;5;;4;1;3;3;1;;;1;;2;;;12;;;74
14-nov-2013;;16;1;4;;;;;;2;4;;;13;;4;;1;;1;1;1;;;;;2;3;4;11;;;68
14-oct-2013;;6;;1;1;1;;;1;8;5;2;2;3;;1;;1;2;;;1;;;1;;;1;2;4;;;43
14-sep-2013;;21;4;1;2;1;;1;4;1;3;2;2;4;;2;;1;2;3;3;4;;2;;;;3;2;13;;;81
15-apr-2013;;15;;6;;1;1;1;;4;3;1;;14;;2;;2;;3;1;1;1;2;;;1;;1;13;;;73
15-aug-2013;;21;;2;1;;1;2;1;9;1;;3;8;;2;;3;1;;1;1;;;1;;;1;2;10;;;71
15-dec-2013;;10;2;;2;;;;1;4;3;;2;4;;5;;4;;;2;1;;1;1;;2;4;3;12;;;63
15-feb-2013;;24;1;2;2;1;1;1;;2;1;;3;7;;;;1;1;4;1;;;1;1;;2;2;;7;;;65
15-jan-2013;;21;;2;;1;;;2;5;2;1;2;11;;1;;1;;5;2;1;;1;1;;1;2;3;7;;;72
15-jul-2013;;14;;4;;4;;2;2;3;3;;;12;;2;;4;2;1;;3;;;;;;1;3;11;;;71
15-jun-2013;;16;1;1;1;;1;1;2;8;7;;4;4;;1;;9;;2;3;;;1;1;;1;;2;10;;;76
15-mar-2013;;19;;1;;;;1;;3;3;1;;6;;1;;7;;5;4;;;;;;2;1;1;6;;;61
15-may-2013;;23;1;2;;;;;;5;2;1;;16;;;;1;;3;2;1;;;;;1;2;5;8;;;73
15-nov-2013;;17;;1;2;;3;1;;2;4;1;;3;;1;;1;3;3;6;2;1;;;;;1;2;8;;;62
15-oct-2013;;12;;5;1;1;1;;;1;3;;1;8;;3;;5;1;;3;1;;;;;1;1;3;5;;;56
15-sep-2013;;12;;3;2;1;;;2;7;;4;3;3;;;;2;2;;;1;1;;;3;1;2;;8;;;57
16-apr-2013;;11;;1;1;;1;1;;4;2;2;;11;;;;2;1;1;4;;;;;;4;;1;11;;;58
16-aug-2013;;21;1;2;;;;2;;3;3;;5;5;;5;;7;1;2;1;1;1;;;1;3;;;13;;;77
16-dec-2013;;17;;1;1;;;1;1;;;3;1;3;;1;;8;1;3;1;2;;1;2;;;;;12;;;59
16-feb-2013;;25;3;5;2;;;;1;2;3;;1;6;;2;;4;1;2;3;1;2;;1;1;3;;1;8;;;77
16-jan-2013;;25;;4;1;;;1;1;3;2;;;6;;;;2;4;3;4;2;;1;;;;1;3;11;;;74
16-jul-2013;;22;;2;1;;;1;1;5;;3;;8;;4;;1;2;1;3;4;;;;;1;2;1;4;;;66
16-jun-2013;;8;;2;1;;1;3;;3;5;;5;2;;1;;3;3;4;1;;2;2;1;3;;1;3;6;;;60
16-mar-2013;;18;1;2;1;;;;1;1;2;1;;3;;1;;6;3;5;2;2;1;;1;1;2;2;;7;;;63
16-may-2013;;33;;4;1;;;;;;2;1;1;4;;;;;;3;;2;;1;;;1;1;3;10;;;67
16-nov-2013;;17;;3;1;;;3;;1;2;;;2;;;1;4;1;3;2;1;;6;1;;1;1;;14;;;64
16-oct-2013;;23;;3;1;1;;;;3;1;;4;11;;;;2;;;1;;;1;;;1;1;;10;;;63
16-sep-2013;;23;;2;;;1;;1;3;1;3;4;13;;1;;1;;;1;2;;;1;1;1;1;3;10;;;73
17-apr-2013;;17;;2;1;;;;;6;1;;2;6;;1;;2;2;3;2;1;1;;2;;;2;3;13;;;67
17-aug-2013;;10;;2;;;;;2;3;2;;3;;;4;;3;;;2;3;;;;;1;;4;13;;;52
17-dec-2013;;18;;4;3;;1;;1;;1;;1;9;;5;;6;;1;2;;;;1;;;;;6;;;59
17-feb-2013;;19;;1;2;;;2;;5;;;1;;;4;;2;6;1;1;2;;2;1;;3;;2;11;;;65
17-jan-2013;;22;;9;2;1;;;;4;2;6;2;12;;1;;1;4;2;2;3;;;2;;1;1;3;8;;;88
17-jul-2013;;30;1;4;1;;;;2;4;2;;1;13;;2;;5;;1;;2;;;;;1;;;11;;;80
17-jun-2013;;19;;;;;;;1;1;2;1;2;10;;1;;2;;1;;1;1;;;;;;3;12;;1;58
17-mar-2013;1;13;2;1;;1;;1;;8;4;;1;2;;2;;4;;5;4;2;;1;;1;;;3;15;;;71
17-may-2013;;11;;2;;;;;;8;2;1;2;5;;2;;2;3;3;1;;;;1;;1;5;3;12;;;64
17-nov-2013;;11;;1;;;;3;;1;5;;1;;;;;4;1;1;3;2;;;;;;1;1;10;;;45
17-oct-2013;;19;1;4;1;;;;;2;;;1;3;;1;1;3;1;;4;1;1;;;;;1;2;6;;;52
17-sep-2013;;14;;6;2;;1;;2;3;2;2;;14;;4;;1;2;1;5;;;1;3;;3;1;3;11;;;81
18-apr-2013;;13;;2;;;;;2;4;5;;;8;;1;;2;4;4;1;2;;;;;3;;2;9;;;62
18-aug-2013;1;14;1;;1;;;1;2;9;3;1;2;3;;1;;4;1;3;5;2;2;;4;;1;;3;5;;;69
18-dec-2013;;13;;1;;;1;;1;3;3;;2;8;;;;4;;2;;1;1;;1;;1;;1;12;;1;56
18-feb-2013;;20;;2;;;;1;;2;2;1;1;6;;;;1;2;2;1;1;;2;;;;1;2;10;;;57
18-jan-2013;;20;;5;1;;;;2;5;2;1;;8;;2;;;1;;4;2;;;;;1;1;1;8;;;64
18-jul-2013;;14;;1;;;;1;1;6;3;;2;6;;;;1;3;;1;1;;2;1;;1;;3;3;;;50
18-jun-2013;1;24;;3;2;;;1;2;3;2;;1;15;;2;;2;2;2;;3;2;;2;;1;1;1;13;;;85
18-mar-2013;;13;;2;;;;2;;3;6;1;;8;;1;;3;2;2;1;;;1;;;1;1;;13;;;60
18-may-2013;;22;;3;2;;;;1;10;1;;1;6;;2;;1;;1;1;;1;;;;1;2;1;13;;;69
18-nov-2013;;20;;1;1;;;;;3;5;;2;7;;;;3;2;;1;1;;2;1;;1;;1;6;;;57
18-oct-2013;;24;1;3;;;;;;3;6;;;11;;;;2;;1;1;1;2;;1;;;2;1;7;;;66
18-sep-2013;;23;1;5;;;1;1;1;2;3;;2;11;;;;;;1;7;2;;1;1;;1;2;2;9;;;76
19-apr-2013;;19;1;1;1;;2;1;;2;1;;3;7;;1;;1;;5;1;2;2;;1;;1;1;2;4;;;59
19-aug-2013;;12;;4;2;;;1;;6;3;;1;1;;;;2;1;1;2;2;1;;;1;1;1;1;7;;;50
19-dec-2013;;16;;1;;1;;;;1;2;4;3;7;;;;1;;;1;2;;1;;;1;;;9;;;50
19-feb-2013;;24;1;3;1;;;;1;4;3;;;6;;2;;1;1;1;1;2;2;;;;;1;;6;;;60
19-jan-2013;;9;;3;5;1;1;1;1;9;1;2;2;10;;1;;3;1;3;2;;;;;;1;3;3;19;1;;82
19-jul-2013;;22;;3;;1;;1;;6;2;;2;8;;1;;1;1;3;4;4;;;1;1;;2;1;8;;;72
19-jun-2013;;22;;1;;;;1;1;7;3;;;8;;1;;1;;2;1;2;;1;1;;1;;2;11;;;66
19-mar-2013;;17;;3;1;1;;1;;8;1;;;7;;2;;1;1;4;1;1;2;1;;;;2;;9;1;;64
19-may-2013;;13;1;2;;1;1;;3;8;1;2;2;3;;;1;1;;3;1;3;1;;;1;2;4;1;15;;;70
19-nov-2013;;28;;1;;;1;;1;2;2;1;1;12;;2;;2;;;1;2;;2;2;;2;1;;7;;;70
