Etiquetas de fila;AMAZONAS;ANTIOQUIA;ARAUCA;ATLÁNTICO;BOLÍVAR;BOYACÁ;CALDAS;CAQUETÁ;CASANARE;CAUCA;CESAR;CHOCÓ;CÓRDOBA;CUNDINAMARCA;Guainía;GUAJIRA;GUAVIARE;HUILA;MAGDALENA;META;NARIÑO;NORTE DE SANTANDER;PUTUMAYO;QUINDÍO;RISARALDA;SAN ANDRÉS;SANTANDER;SUCRE;TOLIMA;VALLE;Vaupés;VICHADA;Total general
19-jul-2011;;22;;5;1;;;;;2;;;1;6;;;;2;;;5;;;;;;;;1;8;;;53
19-jun-2011;;6;;2;1;2;;;1;1;1;;;2;;1;;3;1;2;;2;;;;;2;1;2;7;;;37
19-mar-2011;;12;;2;3;;;;;;1;;;;;1;;2;;;3;;1;;1;;1;;2;10;;;39
19-may-2011;;8;;4;2;;;;;1;1;;;7;;2;;2;1;;3;5;1;;;;1;;;11;;;49
19-nov-2011;;29;;5;;1;1;1;;4;;;;3;;;;3;;;1;;;1;1;2;3;;;16;;;71
19-oct-2011;;23;;1;;;2;1;;2;1;;;7;;;;;;3;3;2;;1;;;1;;1;9;;;57
19-sep-2011;;23;1;5;;;;1;;;;;;7;;;;3;;;2;1;1;;2;;;1;4;7;;;58
20-apr-2011;1;6;;2;2;;;;;;;;;4;;;;1;2;;4;1;;;;;2;;;14;;;39
20-aug-2011;;13;;3;;;;;;2;;;1;3;;2;;2;1;;3;1;;;3;;1;4;;16;;;55
20-dec-2011;1;17;;2;1;;;1;;;1;;;3;;;;2;2;;1;3;;1;2;;2;1;1;9;;;50
20-feb-2011;;10;;2;2;;;;2;1;2;;1;5;;;;3;2;3;2;1;;;1;;3;;;11;;;51
20-jan-2011;;23;2;1;1;;;1;;2;1;;;7;;;;3;1;3;3;1;1;;;;1;3;2;13;;;69
20-jul-2011;;19;;2;4;;;;;2;;;1;2;;;;1;1;1;5;;;;1;;;2;;13;;;54
20-jun-2011;;21;;2;;;;;1;2;1;;;5;;;;2;;1;5;1;;;1;;;;;10;;;52
20-mar-2011;;8;;2;;;;;;3;1;1;;3;;2;;1;;3;;1;1;1;;;2;1;3;6;;;39
20-may-2011;;16;;3;1;;;;;1;;;1;4;;;;;1;2;3;2;;;1;;3;;3;10;;;51
20-nov-2011;;16;;1;2;1;;;;3;1;;;3;;1;;5;1;;1;;;;1;;3;;;9;;;48
20-oct-2011;;24;;2;;;;;;2;1;;;6;;;;5;;;5;1;;;;;3;;;13;;;62
20-sep-2011;;16;;1;3;1;1;;;2;;;1;8;;2;;2;;1;1;1;;1;;;1;;1;11;;;54
21-apr-2011;;5;;2;3;;;;1;1;;;;2;;;;2;1;1;1;1;;1;;;;1;1;6;;;29
21-aug-2011;;10;;1;2;;1;;;2;1;;1;2;;;;2;;5;3;;1;;;;3;1;;7;;;42
21-dec-2011;;18;;4;;1;1;1;;;;;;9;;;;5;;3;;2;;2;1;1;4;2;1;6;;;61
21-feb-2011;;19;1;6;1;;;1;1;1;2;;;6;;2;;1;1;2;1;3;;;1;;;2;3;14;;;68
21-jan-2011;;20;;2;4;1;;;;4;3;;;6;;;;;1;4;1;;;;;;;2;2;14;;;64
21-jul-2011;;24;;7;;;;;;1;1;;4;9;;;;2;;1;4;;;;1;;1;;1;6;;;62
21-jun-2011;;14;;3;1;;;;1;3;;;;9;;1;;1;1;;1;1;;;1;;;;;10;;;47
21-mar-2011;1;15;;3;1;1;;;;;;;;3;;;;4;;1;;;;;;;;;2;6;;;37
21-may-2011;;28;;3;2;;;;1;2;1;;;5;;;;4;1;2;1;;;;2;;3;1;;12;;;68
21-nov-2011;;18;3;3;1;;;2;;3;1;;;9;;;;5;1;1;;2;;;;;3;;;13;;;65
21-oct-2011;;16;;1;2;;1;;;1;;;;6;;;;4;;4;;3;;;;;1;;2;7;;;48
21-sep-2011;;26;;3;1;;1;1;;2;;;;7;;;;5;;;5;;1;;1;;1;;1;9;;;64
22-apr-2011;;2;;3;2;;;1;;1;;;;;;;;;;1;1;1;;;1;;;;;3;;;16
22-aug-2011;;21;;;2;;;;2;1;;;;5;;;;1;;2;3;;;;3;;2;;1;11;;1;55
22-dec-2011;;23;;1;1;;;;1;;;;;7;;;;4;;;1;1;;1;2;;;;4;13;;;59
22-feb-2011;;19;;4;;;1;2;;1;3;;;5;;;;2;;2;2;1;1;;;;1;;;11;;;55
22-jan-2011;;11;;4;1;1;;;;2;1;;;5;;1;;6;1;4;2;;;;1;;1;;;14;;;55
22-jul-2011;;18;;3;2;;;2;;2;;;;11;;2;;2;2;2;3;;1;;1;1;2;1;3;16;;;74
22-jun-2011;;13;1;4;1;;1;;;;;;;5;;;;1;;;5;1;;;;;2;1;;5;;;40
22-mar-2011;;18;;5;2;;;;;;2;;;6;;1;;2;;2;3;3;1;;3;;;;;13;;;61
22-may-2011;;8;1;1;;;1;;2;2;2;;1;5;;;;2;;;1;8;;;1;;;2;1;16;;;54
22-nov-2011;;28;;1;1;;;;;;2;;;6;;2;;2;;1;3;;;;1;;1;;;13;;;61
22-oct-2011;;20;2;6;;1;;;;2;1;;1;6;;;1;4;1;3;3;3;;;1;;;;1;8;;;64
22-sep-2011;;18;1;2;3;;;;;;;;1;8;;;;5;;2;4;1;;;1;;;;1;15;;;62
23-apr-2011;;10;1;2;;;;;;1;;;1;;;;;2;1;3;;1;;1;;;;;;12;;;35
23-aug-2011;;12;;1;;;;;;1;;;1;6;;2;;2;4;3;6;;1;;1;;;3;2;8;;;53
23-dec-2011;;20;;4;2;;;1;;1;;;;3;;1;;7;;2;;3;;1;1;;3;1;;15;;;65
23-feb-2011;;14;1;3;;;;;;;2;;;8;;;;1;2;2;;2;;1;;;2;;;9;;;47
23-jan-2011;;14;1;4;1;;;1;;3;3;;;3;;1;;;;1;;2;;;;;;2;1;14;;;51
23-jul-2011;1;12;;3;1;;;2;;4;;;1;5;;;;4;;5;3;;;;2;;4;1;;10;;;58
23-jun-2011;;23;;4;;1;;;;5;1;;;7;;;;1;;;7;;;;;;;;3;12;;;64
23-mar-2011;;20;;3;1;1;;;;2;;;;11;;1;;2;2;4;2;1;;;2;;2;;2;7;;;63
23-may-2011;;27;;3;1;;;;;;1;;1;8;;;;3;2;2;4;;;;;;;;;7;;;59
23-nov-2011;;22;;6;2;;;1;1;2;;1;;11;;;;1;1;;4;2;;;1;;1;1;;10;;;67
23-oct-2011;;15;1;5;2;;;;;1;;;;5;;;;6;;;2;;1;;;;;1;;2;;;41
23-sep-2011;;23;;3;;;1;;;1;2;;;9;;;;2;1;;6;4;1;1;1;;;1;1;4;;;61
24-apr-2011;;8;;2;1;;;;;2;;;2;2;;;;2;1;1;;1;;;;1;;;;7;;;30
24-aug-2011;;17;;1;3;;;1;1;3;2;;;5;;;;2;1;1;4;1;;;3;;3;2;1;12;;;63
24-dec-2011;;13;;3;2;;;;;1;;;;1;;1;;2;1;;;2;1;1;;;1;1;1;4;;;35
24-feb-2011;;12;;6;2;;;;;;4;;;10;;1;;2;;1;;1;1;2;1;;1;;2;7;;;53
24-jan-2011;;20;;4;1;;;1;;1;1;;;6;;;;2;1;2;5;1;;1;;;;1;3;9;;;59
24-jul-2011;;7;;5;2;;;;;1;2;;1;9;;;;1;1;5;3;1;;;;;3;;2;8;;;51
24-jun-2011;;16;;7;;;;;;2;1;1;;7;;;;3;2;1;10;2;;;;;;;;5;;;57
24-mar-2011;;18;;2;2;1;;2;;5;2;;;5;;;;3;2;1;7;1;;;;;1;;1;11;;;64
24-may-2011;;23;;1;;;;1;;3;2;;;9;;1;;1;;;2;1;;;;;;;1;18;;;63
24-nov-2011;;31;;3;;1;;;;3;;;;4;;1;;3;1;2;3;;;;1;1;2;1;;10;;;67
24-oct-2011;;22;2;1;3;;;;;1;;;;8;;1;;2;;;5;2;;1;1;;1;2;;10;;;62
24-sep-2011;;23;;1;2;1;;;;2;;;;4;;;;3;1;3;1;1;1;;1;;;2;;14;;;60
25-apr-2011;;25;;2;2;1;;;;3;;;;4;;;;3;;4;4;4;1;;;;1;1;1;13;;;69
25-aug-2011;;20;;3;1;;1;;;1;1;;1;1;;1;;3;;;4;1;;;;;1;;;12;;;51
25-dec-2011;;13;1;;;;;;;1;;;1;3;;;;1;;1;1;3;;;1;;2;;;7;;;35
25-feb-2011;;24;;3;;;;2;;;3;;;6;;;;2;;3;4;;;;1;;;1;;18;;;67
25-jan-2011;;10;;3;1;;;;;2;;;;7;;1;;2;;3;3;1;;;;;;2;1;16;;;52
25-jul-2011;;20;;1;;;1;;;2;;;;8;;;;4;2;;6;;;;1;;;;2;9;;;56
25-jun-2011;;17;;1;2;;;;;2;;;;5;;1;;4;;2;4;;;;2;;1;2;;13;;;56
25-mar-2011;;17;1;1;1;;;;;3;3;;;1;;;;4;;1;5;1;1;;1;;;1;;13;;;54
25-may-2011;;36;;3;1;;;;;1;;;;7;;2;;2;;;5;4;1;;1;;1;;2;14;;;80
25-nov-2011;;24;;1;2;;1;;3;4;1;;;6;;2;;2;2;1;4;;;;1;;1;;;10;;;65
25-oct-2011;;16;;2;1;;;;;;;;;6;;;;6;;;6;;;;1;;1;;1;9;;;49
25-sep-2011;;16;;3;;;;;;1;1;;2;4;;1;;;;1;2;;;;;;3;1;2;9;;;46
26-apr-2011;;17;;3;;1;;1;;3;1;;;9;;1;1;4;2;1;4;2;;1;1;;;1;3;10;;;66
26-aug-2011;;18;;1;1;1;;;;1;2;;;3;;2;;3;;2;6;;;;;;;;1;16;;;57
26-dec-2011;;17;;3;;;;;;1;;;;4;;1;;4;;1;1;1;;;2;;1;;;9;;;45
26-feb-2011;;15;;3;2;;;;;2;1;;;6;;;;5;2;1;2;1;;;;;3;;;9;;;52
26-jan-2011;1;12;1;3;2;;;;;3;1;;;5;;;;1;1;6;4;1;;;1;;2;;1;14;;;59
26-jul-2011;;14;;4;2;;1;;1;5;1;;1;7;;1;;1;;2;2;;;;;;;;2;10;;;54
26-jun-2011;;17;1;3;2;1;2;;;1;3;;;3;;;;6;1;1;5;3;;;;2;1;;1;13;;;66
26-mar-2011;;15;;4;1;;2;2;;1;;;;3;;2;;5;4;1;5;;;;1;;1;1;2;9;;;59
26-may-2011;;15;;3;;;;;;;1;;2;8;;1;;4;3;1;4;1;;;;;;;1;6;;;50
26-nov-2011;;10;;4;2;;;;;5;;;;4;;1;;4;3;1;3;;;;1;;4;1;2;7;;;52
26-oct-2011;;36;;3;;;;;1;;;;;5;;1;;2;2;1;3;2;1;1;1;;2;;;11;;;72
26-sep-2011;;27;;3;2;;;;;3;;;1;7;;;;5;2;;3;1;;;2;;;;2;8;;;66
27-apr-2011;;27;;1;1;;;;1;2;2;;;8;;;;2;1;1;3;3;;2;;;;1;1;11;;;67
27-aug-2011;;14;;4;2;;;;;2;;;1;4;;1;;3;3;1;3;;;;5;;;4;;13;;;60
27-dec-2011;1;20;;;;2;;;;1;;;;6;;;;7;;;1;2;1;;;;1;;2;9;;;53
27-feb-2011;;12;;1;2;;;;;;1;;;2;;;;1;1;3;2;1;;;1;;1;;;17;;;45
27-jan-2011;;23;;4;4;;;;;1;;;;13;;;;1;1;3;;2;;1;2;;1;;2;14;;;72
27-jul-2011;;21;;1;2;;1;;1;2;1;;;5;;1;;3;1;;1;;;;3;;;;;10;;;53
27-jun-2011;;12;;1;1;;1;;;1;1;;1;1;;;;5;2;2;4;1;;;;;2;;;2;;;37
27-mar-2011;;12;;3;2;;;1;;1;2;;;1;;;;5;1;5;5;2;1;;1;;;;;4;;;46
27-may-2011;;13;;2;;;;;;;1;;;7;;;;5;1;1;6;2;;;2;;2;1;;9;;;52
27-nov-2011;;16;;1;1;1;;;3;4;;;;3;;2;;4;1;4;1;2;;;3;;;;;7;;;53
27-oct-2011;;18;;5;;;;;1;1;;;;5;;;;4;;1;6;2;;;;1;4;;;8;;;56
27-sep-2011;;22;1;2;;;;;;2;1;;;6;;;;3;;1;2;;;;1;;1;1;;7;;;50
28-apr-2011;;28;;6;3;;;;;;;;;10;;;;6;2;2;1;3;;;;;2;;1;15;;;79
28-aug-2011;;13;1;3;3;;;1;1;2;;;;2;;1;;2;1;1;;4;;;1;2;1;;1;7;;;47
28-dec-2011;;28;;3;1;;;1;;2;1;;;3;;;;2;;;1;3;;1;2;1;2;;;10;;;61
28-feb-2011;1;13;;1;1;;;1;;1;4;;;6;;;;4;2;1;2;3;;;1;;;;3;15;;;59
28-jan-2011;;24;;2;;2;;1;;3;;;;6;;;;3;;2;;4;;;2;;;;1;23;;;73
28-jul-2011;;23;;5;1;1;;;;2;1;;;9;;1;;1;;1;4;1;;;1;;;;;11;;;62
28-jun-2011;;14;;2;;;;;;1;;;;8;;;;3;2;1;3;1;;;;;2;;2;7;;;46
28-mar-2011;;13;1;5;;;;;;;1;;;6;;;;2;;2;1;;;1;1;;;;1;8;;;42
28-may-2011;;8;;3;1;;;;;;;;;;;;;3;1;3;3;4;;2;1;;2;1;;10;;;42
28-nov-2011;;15;;2;1;;;2;4;6;;;;7;;;;4;1;2;;;;;2;;1;;;20;;;67
28-oct-2011;;22;;3;2;;;;1;2;1;;;3;;;;5;1;1;5;1;;;3;;;;1;13;;;64
28-sep-2011;;19;;4;1;;;;;;;;2;7;;1;;3;;;5;;;;;;8;1;2;11;;;64
29-apr-2011;;14;;2;;;;;;4;2;;;5;;1;;2;1;3;1;1;;1;2;;1;;;13;;;53
29-aug-2011;;20;;8;1;;;;;4;1;;;4;;1;;3;1;2;2;1;;1;2;;3;;;17;;;71
29-dec-2011;;35;;4;;;;;;;;;;8;;;1;5;;;1;3;;2;1;;3;1;3;12;;;79
29-jan-2011;;14;;5;2;1;2;;;3;1;;2;4;;2;;6;1;4;6;;;;1;;2;2;;8;;;66
29-jul-2011;;13;;;;;;;1;2;1;;;5;;1;;;1;1;3;3;;;;;;1;2;9;;;43
29-jun-2011;;23;;2;;;1;;;2;;;;4;;1;;2;;3;7;1;;;;1;1;1;1;20;;;70
29-mar-2011;;23;;1;;;;1;;1;1;;;7;;;;1;;2;1;1;;;1;;1;1;;14;;;56
29-may-2011;;8;;;1;;;;;3;1;;;;;1;;2;2;4;6;;;;;1;2;1;1;3;;1;37
29-nov-2011;;26;;3;;;;;1;4;2;1;;7;;;;3;;5;2;2;;;;;1;1;1;10;;;69
29-oct-2011;;13;;3;1;;1;;;3;1;;;2;;1;;1;1;1;4;1;;;;3;2;;1;2;;;41
29-sep-2011;;15;1;3;3;;1;;;;1;;;4;;;;1;;;6;1;;1;1;;1;;3;10;;;52
30-apr-2011;;13;;2;1;;;;;2;2;;;5;;3;;3;1;3;3;;;;;;1;;1;14;;1;55
30-aug-2011;;22;;2;1;;;;;1;;;;5;;;;2;;4;3;1;;;4;;1;1;;6;;;53
30-dec-2011;;15;;6;1;;;2;;;2;;;1;;;;;;;1;2;;3;;;1;1;1;10;;;46
30-jan-2011;;13;;3;3;;1;;;3;3;;;2;;;;4;2;1;1;1;;;4;;1;1;;11;;;54
30-jul-2011;;16;1;;2;;;;;1;3;;1;3;;1;;4;;1;2;;1;;2;;1;;;12;;;51
30-jun-2011;;21;;1;1;;;;1;3;;;;14;;;;6;;2;5;;;;2;;3;;;14;;;73
30-mar-2011;;28;2;4;3;;;;;;;;;7;;1;;3;2;1;3;1;;;2;;2;1;;13;;;73
30-may-2011;;32;;3;2;;;;1;1;1;;;4;;1;;2;1;1;2;;;;;;;1;;16;;;68
30-nov-2011;;21;;4;1;1;;;;2;;;;5;;;;4;1;;3;3;;;2;;3;1;;13;;;64
30-oct-2011;;5;1;1;1;;;;;;;;1;1;;1;;1;;;2;;;;;1;3;1;2;2;;;23
30-sep-2011;;26;;4;;;;;;;;;2;11;;2;;2;;2;1;1;;1;3;;1;;1;17;;;74
31-aug-2011;;21;;4;;;;;;2;1;;1;10;;;;1;;4;3;;;;;;1;2;2;12;;;64
31-dec-2011;;6;;3;1;;;;;;1;;1;4;;;;3;;;4;2;;2;;;1;1;;5;;;34
31-jan-2011;;18;;3;;;;1;;4;1;;;6;;;;4;1;1;1;2;;1;;;;4;;10;;;57
31-jul-2011;;10;2;;1;;1;;;2;1;;;6;;1;;2;;5;3;;1;;3;;;;;16;;;54
31-mar-2011;;24;;2;4;;1;;;;2;;;4;;;;3;;;2;1;;;;;;2;1;16;;;62
31-may-2011;;20;;;2;;1;;1;;1;;;9;;1;;1;;1;1;3;;;;;1;;;8;;;50
31-oct-2011;;19;;3;2;;;;1;;;;1;2;;1;;6;1;1;4;1;;;3;;2;1;;11;;;59
