Etiquetas de fila;AMAZONAS;ANTIOQUIA;ARAUCA;ATLÁNTICO;BOLÍVAR;BOYACÁ;CALDAS;CAQUETÁ;CASANARE;CAUCA;CESAR;CHOCÓ;CÓRDOBA;CUNDINAMARCA;Guainía;GUAJIRA;GUAVIARE;HUILA;MAGDALENA;META;NARIÑO;NORTE DE SANTANDER;PUTUMAYO;QUINDÍO;RISARALDA;SAN ANDRÉS;SANTANDER;SUCRE;TOLIMA;VALLE;VAUPÉS;VICHADA;Total general
19-jun-2012;;27;;1;;;1;;;3;1;1;1;5;;;;2;2;;3;;;;1;;;;;17;;;65
19-mar-2012;;15;;1;2;1;;1;1;4;2;;;3;;;;5;;2;1;1;1;;1;;1;;;6;;;48
19-may-2012;;11;;6;2;;;2;;6;2;1;;4;;;2;1;;4;3;2;;1;;;1;;2;13;;;63
19-nov-2012;;6;;3;1;;;1;1;3;2;;;9;;1;;3;1;1;1;;;;1;;1;;1;11;;;47
19-oct-2012;;5;1;;1;;;;;1;2;;;4;;;;;;2;;2;1;;;;2;1;2;7;;;31
19-sep-2012;;24;1;3;1;;;1;;2;1;;;9;;;;;1;;2;;;;;1;2;1;4;8;;;61
20-apr-2012;;25;;4;1;;;;;8;1;;;10;;1;;5;2;3;3;3;;1;1;;;;5;15;;;88
20-aug-2012;;13;;3;;;;1;;2;;;;6;;1;;1;;5;2;4;1;;1;1;1;2;2;13;;;59
20-dec-2012;;4;;2;2;;;1;1;2;1;;;8;;;;2;5;2;3;2;1;;;;1;1;1;7;;;46
20-feb-2012;;25;1;2;2;;1;1;2;6;2;;;5;;2;;2;3;2;6;1;;;1;;1;;;8;;;73
20-jan-2012;;13;;2;;;;;;2;2;1;;7;;1;;3;2;;6;2;;1;;;3;;1;13;;;59
20-jul-2012;;15;;1;;;;;;4;;1;;2;;2;;6;;5;1;6;1;;2;;2;1;;14;;;63
20-jun-2012;;24;;2;1;;;1;2;2;2;;;6;;;;7;;1;1;4;1;;;;1;;1;18;;;74
20-mar-2012;;28;;4;2;;;;;5;1;;;7;;;;3;;;2;1;;;;;4;1;4;15;;;77
20-may-2012;;12;1;3;1;;1;2;;10;2;1;1;1;;1;;3;1;1;2;2;1;;;;1;;1;9;;;57
20-nov-2012;;2;;4;1;1;;;;3;;;;9;;2;;3;1;2;1;2;;;;;1;1;1;6;;;40
20-oct-2012;;7;;8;1;;;1;;6;1;1;1;5;;1;1;3;3;1;2;;;3;2;;;;2;17;;;66
20-sep-2012;;19;;2;1;;1;;;1;2;;;5;;;;;;4;5;;1;;;;1;1;3;15;;;61
21-apr-2012;;15;;2;1;2;1;;1;6;2;;;4;;2;1;2;1;;2;1;1;;;;1;;1;12;;;58
21-aug-2012;;19;;2;1;;;;;5;;1;;5;;;;3;1;;1;4;;2;2;;;1;3;10;;;60
21-dec-2012;;3;1;5;1;;;1;;3;2;;;6;;2;;4;;1;4;5;;;2;1;;1;2;4;;;48
21-feb-2012;;17;;2;3;;;;;4;;;;7;;;;3;1;1;4;;;;;;1;1;1;12;;;57
21-jan-2012;1;23;;2;2;;1;1;2;6;1;;;3;;1;;1;1;1;7;4;;;2;;7;2;;11;;;79
21-jul-2012;;27;;;4;;;2;;7;1;;2;2;;1;;5;3;3;2;;;;1;;1;1;4;12;;;78
21-jun-2012;;25;;3;;;1;;1;5;3;;2;12;;1;;3;4;2;1;;;;1;;2;;2;9;;;77
21-mar-2012;;19;;6;3;;1;;;2;1;;1;8;;;;3;1;;4;;;;;;1;;1;13;;;64
21-may-2012;;13;1;3;3;;;1;;3;2;1;;5;;;;4;;5;2;1;1;;;;;;2;9;;;56
21-nov-2012;;5;;8;;;;;;1;;1;;10;;1;;3;1;;;1;;;;;1;;1;8;;;41
21-oct-2012;;;1;3;1;1;;;;2;1;;;4;;;;3;4;;2;3;;1;1;;3;3;3;12;;;48
21-sep-2012;;13;;5;;;;1;;3;1;2;;3;;;;4;;1;2;1;1;;2;;1;1;1;24;;;66
22-apr-2012;;10;;2;1;;;1;2;6;;;;4;;2;;3;;1;;1;;;1;;;1;1;6;;;42
22-aug-2012;;27;1;1;;;;2;;1;3;2;;8;;2;;3;;1;3;1;;;1;;3;1;1;13;;;74
22-dec-2012;;4;1;2;;;;1;;6;1;1;;6;;2;;3;1;1;3;;1;;;1;;;2;12;;;48
22-feb-2012;;30;;3;1;;;1;1;4;2;;;5;;;;4;;4;8;3;;;1;;2;1;;18;;;88
22-jan-2012;;13;;2;3;;;1;2;5;1;1;1;1;;;;1;1;1;3;;;;1;;2;1;1;4;;;45
22-jul-2012;;5;;1;1;;;1;;4;;2;;2;;1;;5;2;1;3;1;;;;;1;2;;5;;;37
22-jun-2012;;19;;4;1;;1;;;3;1;;;3;;2;;8;;1;3;2;;;;;1;1;2;8;;1;61
22-mar-2012;;25;;6;2;;;;1;3;1;;;1;;;;1;1;3;3;3;;;1;;2;;1;12;;;66
22-may-2012;;27;;8;1;;;;;1;;;1;7;;;;;1;1;4;3;;1;3;;;;1;5;;;64
22-nov-2012;;6;;5;;;;;;5;1;2;;7;;2;1;2;;;5;;;;1;;2;1;2;15;;;57
22-oct-2012;;18;;1;2;;;;;3;1;;;4;;;;4;1;1;2;2;;2;;;;1;2;6;;1;51
22-sep-2012;;9;3;;3;;;;1;2;5;2;;8;;3;;4;2;3;3;1;1;;1;2;2;;2;13;;;70
23-apr-2012;;21;1;3;1;;;1;;1;3;1;;3;;2;;1;1;1;2;2;;;1;;2;;2;8;;;57
23-aug-2012;;29;;1;1;;1;;1;3;1;2;;8;;1;;2;;1;2;3;1;;;;2;;2;13;;;74
23-dec-2012;;1;1;1;2;;;1;;3;1;1;;3;;1;;5;1;;4;1;1;;3;1;1;1;2;10;;;45
23-feb-2012;;21;;;3;;;1;1;5;1;;;6;;2;;2;2;4;;4;;;;;1;1;2;12;;;68
23-jan-2012;;13;;5;2;;2;1;;6;;;;3;;;;5;1;;3;1;;;2;;1;;1;10;;;56
23-jul-2012;;24;1;5;;;;;;5;3;3;1;4;;;;5;3;3;1;2;;;;;2;1;1;12;;;76
23-jun-2012;;16;;4;1;;1;;2;4;1;;;5;;1;;6;1;1;2;1;2;;;1;2;1;3;13;;;68
23-mar-2012;;24;;4;;;;;;5;3;;1;9;;2;;1;3;3;5;;2;;1;;2;;3;12;;;80
23-may-2012;;19;;2;1;;1;;;11;;;2;4;;1;;2;;1;4;3;1;;;;1;;2;13;;;68
23-nov-2012;;5;;3;1;1;;;;7;1;;;2;;3;;5;1;;2;2;;;2;;4;;1;11;;;51
23-oct-2012;;9;;2;1;;;;;;1;1;;8;;1;;3;;1;1;1;;;1;;2;1;3;6;;;42
23-sep-2012;;13;3;3;;;;1;1;4;;4;;5;;1;;4;1;2;1;1;;;1;;4;2;2;7;;;60
24-apr-2012;;21;;3;1;;;1;;3;;;;8;;1;;2;1;2;3;1;;;;;;1;1;13;;;62
24-aug-2012;;20;;2;1;;;;;4;2;2;;5;;1;;5;1;2;2;5;1;;2;;1;;1;13;;;70
24-dec-2012;;8;;2;1;;;;;2;;1;;3;;2;;4;;;2;;;;2;;4;1;;11;;;43
24-feb-2012;;27;;6;;;;;;3;1;;;8;;;;3;3;;6;;4;;;;;1;2;14;;;78
24-jan-2012;;13;;5;;;2;;1;1;2;;;9;;;;4;2;1;7;1;;;2;;;1;1;8;;;60
24-jul-2012;;22;;2;;;1;;;;4;1;;5;;;;2;;3;6;2;1;;;1;;1;1;16;;;68
24-jun-2012;;12;;;1;;1;1;1;1;3;;3;3;;1;;6;2;3;1;;;;1;1;2;;;6;;;49
24-mar-2012;;13;1;2;1;;;;1;7;1;4;;3;;;;7;;;2;3;;;;;1;;;12;;;58
24-may-2012;;21;1;6;3;1;;1;;4;;1;;5;;;;2;1;1;3;2;1;;;;1;;3;6;;;63
24-nov-2012;;2;1;3;6;1;2;2;;3;;;;4;;;;13;1;2;2;1;2;;;;3;2;1;13;;;64
24-oct-2012;;15;;3;2;;;2;;1;;;;8;;;;3;1;1;;;;;;;2;1;2;16;;;57
24-sep-2012;;17;;2;;;;;;1;1;3;2;8;;;;1;2;3;2;;;;4;;1;;2;9;;;58
25-apr-2012;;15;;2;1;;;1;;6;2;;1;10;;;;2;;3;1;;;;;;2;1;2;15;;;64
25-aug-2012;;13;;2;2;;1;;;5;3;1;;7;;1;1;5;4;3;7;;;;;;3;1;1;11;;;71
25-dec-2012;;2;;1;1;;;;;2;1;1;;2;;3;;6;1;1;1;1;;;1;;1;;;8;;;33
25-feb-2012;;24;1;5;3;;;1;;6;;;;6;;1;;;;1;6;;;;1;;3;4;;11;;;73
25-jan-2012;;12;1;4;2;;;1;;2;1;;;5;;1;;4;1;3;4;4;;;;;2;1;1;11;;;60
25-jul-2012;;19;2;5;;;2;;;4;3;;;10;;;;3;;;2;1;;;;;;1;4;13;;;69
25-jun-2012;1;25;;7;1;;;;1;6;;;;9;;1;;4;1;2;4;4;;;;;1;1;;9;;;77
25-mar-2012;;10;;2;2;;;1;;4;1;;2;1;;;;3;2;3;3;1;;;;;2;;2;6;;;45
25-may-2012;;35;;5;1;;;;;4;2;;;7;;2;;3;;1;2;1;2;1;;1;;;1;15;;;83
25-nov-2012;;1;1;1;2;;1;;;3;2;;;;;1;;4;;1;1;1;;;1;1;;;;10;;;31
25-oct-2012;;24;;3;;;;;;1;2;;;7;;;;6;1;2;2;1;;;1;;2;;1;6;;;59
25-sep-2012;;13;1;3;2;;1;2;;;2;2;;4;;;;3;;2;1;2;;1;;;1;1;1;15;;;57
26-apr-2012;1;22;1;3;;1;;;;3;2;;;8;;;;1;1;;4;4;;;;;1;;2;7;;;61
26-aug-2012;;10;2;1;;1;;1;;4;1;;1;1;;;;7;;1;3;;;;1;;1;1;1;14;;;51
26-dec-2012;;4;;;2;;;;;5;;3;;3;;1;;4;;;1;2;1;;;;1;1;2;9;;;39
26-feb-2012;;13;;2;4;;;;;8;1;;;7;;;;4;3;;1;3;;;;;3;;;8;;;57
26-jan-2012;;18;;2;;;;;1;1;;;;8;;3;;;1;3;4;;;;3;;2;;;15;;;61
26-jul-2012;;31;;3;1;;;;;4;1;1;;6;;;;2;;;2;;;1;;;2;2;1;10;;;67
26-jun-2012;;21;;3;1;;;1;;3;;2;;7;;;;4;;1;1;2;;;;;1;1;;12;;;60
26-mar-2012;;35;;6;1;1;1;;;4;1;;;6;;1;;5;;1;4;1;;;4;;;;3;9;;;83
26-may-2012;;18;1;2;2;;2;2;;5;2;1;1;7;;;;3;4;;5;2;;;1;;2;;1;8;;;69
26-nov-2012;;2;1;2;5;;;;;3;;1;;6;;;;5;;;4;3;;;;;1;;2;7;;;42
26-oct-2012;;12;1;3;;;2;1;;1;2;;;7;;;;3;1;;1;2;;;1;;3;1;3;8;;;52
26-sep-2012;;19;;4;1;;;;;2;2;3;;9;;;;4;;;3;1;;;1;;1;;3;11;;;64
27-apr-2012;;29;;;;;;1;;4;2;;1;9;;1;;4;3;1;3;1;;;1;1;1;1;1;11;;1;76
27-aug-2012;;17;1;3;;;;;1;2;3;2;;4;;1;;4;2;1;5;1;;;;;2;;1;10;;;60
27-dec-2012;;5;;4;2;1;;3;;2;;3;;6;;1;;;;1;2;;1;;1;;1;1;3;9;;;46
27-feb-2012;;28;;4;3;1;;;1;2;2;;1;5;;;;3;;2;5;3;;;4;;3;;3;16;;;86
27-jan-2012;;17;;2;;;;;;8;2;;;3;;;;2;;2;5;2;1;1;1;1;1;;3;16;;;67
27-jul-2012;;31;1;3;;;1;;;;2;1;;1;;;;4;;1;2;2;;;1;;;2;;12;;;64
27-jun-2012;;23;;10;1;;;;;1;1;;;3;;;;1;1;2;3;1;1;;;1;1;;1;14;;;65
27-mar-2012;;19;;4;2;;;;;3;;;;11;;;;2;2;;8;1;1;1;1;;3;;1;10;;;69
27-may-2012;;10;1;4;1;2;1;;;9;1;1;3;2;;;1;2;1;;1;2;1;;2;;1;2;1;6;;;55
27-nov-2012;;5;;6;3;;;;1;2;;1;;6;;1;;9;;;2;2;;2;2;;;;;8;;;50
27-oct-2012;;13;;4;4;;1;1;;1;1;;4;6;;1;;2;1;;1;2;;1;1;;;;;6;;;50
27-sep-2012;;16;1;5;1;1;;1;1;4;3;2;1;5;;2;;4;1;;1;2;;;;1;;1;4;11;;;68
28-apr-2012;;16;;4;2;1;;1;2;3;5;1;;4;;;;4;2;;2;2;;;1;;1;1;;10;;;62
28-aug-2012;;12;;2;;;;;1;;2;2;;11;;;;5;;;1;;;;2;;3;1;3;9;;1;55
28-dec-2012;;13;;1;;;;2;;3;1;1;;7;;1;;1;2;;1;1;;;;;3;1;1;7;;;46
28-feb-2012;;22;;2;2;;;1;4;3;;;;8;;;;2;;1;5;1;;;4;;;2;1;10;;;68
28-jan-2012;;6;;5;2;;;1;1;5;1;1;;3;;2;;4;;2;5;;;;3;1;2;2;4;10;;;60
28-jul-2012;;10;1;8;1;;;;;5;;2;1;5;;;;4;1;1;3;1;1;;;;1;1;;9;;;55
28-jun-2012;;23;;1;2;;;1;;1;;2;1;2;;;;5;;3;3;1;;;;;1;1;2;17;;;66
28-mar-2012;;28;;5;2;;1;2;1;3;;;;3;;;;3;1;1;5;1;;;1;;3;;4;11;;;75
28-may-2012;;24;;4;1;;;;;6;;;1;2;;;;1;3;1;2;1;;;2;;2;1;2;14;;;67
28-nov-2012;;6;;4;1;1;1;;1;1;;2;;6;;1;;2;1;2;2;1;;;;;;1;2;10;;;45
28-oct-2012;;6;1;2;;;;;;3;;;;4;;;;;2;4;;;;;;2;1;2;3;7;;;37
28-sep-2012;;11;;3;;;;1;;7;1;;;5;;;;6;1;2;5;2;1;;;;2;;5;8;;;60
29-apr-2012;;4;;3;2;;2;1;1;3;1;;2;3;;;;3;3;3;3;5;;;;;2;1;2;8;;;52
29-aug-2012;;23;;3;;1;;1;;3;1;;;5;;1;;2;1;6;;1;1;;2;;;1;1;9;;;62
29-dec-2012;;5;;3;;;;;;6;2;1;;5;;2;;4;1;;;1;1;1;1;;;1;4;4;;;42
29-feb-2012;;31;1;3;1;;;;;6;3;1;;5;;;;;2;5;6;1;;;;;;;;10;;;75
29-jan-2012;;12;1;2;;;;2;1;2;1;6;;1;;;;2;;2;3;;;;2;;2;;2;7;;;48
29-jul-2012;1;9;;1;2;;;;1;4;1;;1;3;;;;7;1;4;1;3;;;;;;1;1;13;;;54
29-jun-2012;;29;;1;1;;;2;1;3;2;2;2;2;;;;5;4;4;3;1;;;;;3;2;1;9;;;77
29-mar-2012;;20;1;6;2;;;;1;4;;;1;13;;;;2;;2;2;;;1;1;1;3;1;;14;;;75
29-may-2012;;17;;8;1;;;;2;4;;1;;2;;;;6;2;;5;1;;1;1;;;;5;15;;;71
29-nov-2012;;5;;5;3;;;;;5;;;;9;;1;;1;1;1;1;2;;3;;;4;;;11;;;52
29-oct-2012;;17;;2;1;;;1;;;;;;7;;;;2;4;4;3;3;1;1;;;3;;2;6;;;57
29-sep-2012;;12;;2;4;;;;;5;2;1;;5;;;;1;1;2;5;1;;;1;;3;1;1;10;;;57
30-apr-2012;;29;1;4;1;;;;;5;2;1;;11;;;;4;;3;6;;1;;;1;1;;3;12;;;85
30-aug-2012;;25;;2;;;;1;;1;1;;1;5;;2;;6;2;1;5;1;;1;;;;2;;11;;;67
30-dec-2012;;6;;2;1;;;;;2;;2;;3;;4;;1;4;1;2;1;;2;1;;1;;1;8;;;42
30-jan-2012;;16;;5;;;;;1;2;;1;;6;;;;4;1;3;9;2;;;;;1;;1;12;;;64
30-jul-2012;;16;;3;;;;;;2;;2;;5;;2;;6;1;4;;;;;;;;;1;10;;;52
30-jun-2012;;19;2;1;1;;;;;6;3;2;1;2;;1;;5;2;4;3;3;;1;;;1;2;2;7;;;68
30-mar-2012;;15;;4;;;;1;;4;1;;2;5;;1;;2;;3;4;1;;1;;;;1;3;9;;;57
30-may-2012;;29;1;7;1;;;;;1;2;3;;8;;2;;2;2;;2;3;;;;;2;;3;10;;;78
30-nov-2012;;3;1;6;;1;1;;;6;1;;;6;;2;;1;1;;2;1;;;1;;7;;3;8;;;51
30-oct-2012;;12;1;1;1;;;1;;3;2;;;13;;;;3;1;2;1;;;;;1;1;1;2;5;;;51
30-sep-2012;;8;;1;1;;;3;;2;1;1;;5;;2;;2;1;;2;3;1;;3;;1;;3;6;;;46
31-aug-2012;;30;;1;;;;1;;6;1;2;;9;;2;;;1;4;2;3;;;;;2;;;18;;;82
31-dec-2012;;9;;2;;;;;;;1;;;3;;1;;5;4;;1;4;;;;;;1;;9;;;40
31-jan-2012;;33;;3;;;;;;2;1;;1;5;;;;5;2;1;9;3;;1;1;;;1;2;13;;;83
31-jul-2012;;18;;6;;;;;;;;;1;5;;;;2;1;;5;2;;1;;;;1;2;9;;;53
31-mar-2012;;18;;4;1;;;;;3;1;;2;2;;2;;5;;1;3;1;;2;;;2;;2;13;;;62
31-may-2012;;19;;4;3;;;;;3;2;1;;6;;;;3;4;;2;2;;3;3;;2;;1;14;;;72
31-oct-2012;;12;;3;3;;;1;2;2;1;;;2;;;;5;1;;;4;;;1;1;3;1;4;10;;;56
