Etiquetas de fila,AMAZONAS,ANTIOQUIA,ARAUCA,ATLÁNTICO,BOLÍVAR,BOYACÁ,CALDAS,CAQUETÁ,CASANARE,CAUCA,CESAR,CHOCÓ,CÓRDOBA,CUNDINAMARCA,GUAINÍA,GUAJIRA,GUAVIARE,HUILA,MAGDALENA,META,NARIÑO,NORTE DE SANTANDER,PUTUMAYO,QUINDÍO,RISARALDA,SAN ANDRÉS,SANTANDER,SUCRE,TOLIMA,VALLE,VAUPÉS,VICHADA,Total general
3-jan-2018,,15,,6,2,,2,,1,4,1,,2,9,,3,,,4,,2,3,,1,,,3,,3,7,,,68
3-feb-2018,,17,,3,4,1,,3,,5,7,,,8,,1,,1,3,3,3,1,,,,,8,1,2,10,,,81
3-mar-2018,,17,,8,3,2,,,,8,9,,2,9,,1,,,1,,4,3,,,1,,7,,,13,,,88
3-apr-2018,,18,,4,1,1,1,,2,4,5,,4,18,,2,,3,2,2,1,,,1,,,5,1,1,20,,,96
3-may-2018,,27,,7,4,1,,1,,4,4,3,1,18,,2,1,1,1,3,5,4,,,2,,2,2,2,7,,,102
3-jun-2018,,18,3,5,3,,,1,2,14,6,3,4,11,,1,,6,2,2,3,2,,,,1,4,,1,16,,,108
3-jul-2018,,37,,1,3,,1,,1,4,1,2,3,16,,2,,,1,1,2,2,,1,1,,5,,4,8,,,96
3-aug-2018,,34,1,6,3,1,,4,,8,1,1,4,15,,1,,1,1,6,4,1,,,1,,1,1,2,12,,,109
3-sep-2018,,24,1,6,5,1,,1,1,3,1,1,1,15,,3,,4,1,6,1,1,,1,,,3,1,2,8,,,91
30-jan-2018,,18,,1,4,,,,1,2,2,,1,17,,2,,2,4,4,3,3,1,1,,,4,1,2,11,,,84
30-mar-2018,,10,1,,4,1,,,,8,3,1,3,5,,,,1,,1,4,1,,,,,,1,,5,,,49
30-apr-2018,,22,,2,2,1,,,3,6,3,1,3,20,,7,,4,2,3,2,,,2,1,1,2,2,3,18,,,110
30-may-2018,,16,,3,2,,,1,1,7,2,1,1,15,,,,1,1,3,1,,,,2,,4,1,1,10,,,73
30-jun-2018,,18,1,2,,,,1,1,10,3,3,,11,,4,,6,2,3,2,1,2,,,,2,5,1,7,,,85
30-jul-2018,,31,1,2,2,,,4,1,9,5,2,3,9,,5,,1,1,2,1,2,4,1,,,3,,3,10,,,102
30-aug-2018,,22,,2,4,,1,,2,5,6,,1,11,,1,,1,6,1,,2,,,,,4,,,7,,,76
30-sep-2018,,5,,3,7,,1,1,,6,2,1,,5,,,,2,2,3,1,3,,,1,,3,,1,12,,,59
31-jan-2018,,27,,3,4,1,,1,,5,2,,2,18,,1,,3,2,2,3,3,,1,,,3,3,,7,,,91
31-mar-2018,,11,,2,5,,2,1,,10,,3,6,8,,1,,1,5,,1,,,,1,,,1,,7,,,65
31-may-2018,,24,1,,1,,,1,,2,4,,5,19,,6,,4,3,2,2,2,1,,1,,5,2,,10,,,95
31-jul-2018,,23,,2,3,,1,1,1,5,7,1,2,11,,3,,,1,4,1,5,,2,,,2,,1,10,,,86
31-aug-2018,,15,,2,1,,,,2,4,,,1,11,,2,,2,3,1,8,1,,,,1,5,2,1,8,,1,71
4-jan-2018,,19,1,1,3,1,1,3,,6,2,2,5,12,,3,,,2,3,2,2,2,,1,,4,1,2,7,,,85
4-feb-2018,,20,2,5,3,1,1,,2,6,6,1,3,13,,1,,1,1,4,4,5,1,1,1,,1,2,5,12,,,102
4-mar-2018,,15,,2,6,,2,,1,3,5,1,1,10,,2,,3,1,4,6,2,,,1,1,2,,1,13,,,82
4-apr-2018,,25,2,4,2,,1,3,,9,5,1,3,18,,1,,1,,2,2,4,,,,,2,,2,19,,,106
4-may-2018,,27,,7,5,1,,,,4,4,,2,23,,2,,,4,4,3,3,,4,1,1,5,3,2,15,,,120
4-jun-2018,,20,,1,,,,2,,2,3,1,,10,,1,,,2,3,,3,,,1,,5,1,1,6,,,62
4-jul-2018,,15,1,5,2,,,,,4,4,1,1,14,,1,,,2,3,5,2,,,,,4,1,1,6,,,72
4-aug-2018,,17,,3,5,1,,1,2,8,3,1,1,9,,1,,2,1,5,3,2,,,1,,4,2,1,16,,,89
4-sep-2018,,28,,3,2,,,,1,5,,3,2,15,,2,,2,3,1,2,,,,,,3,,1,5,,,78
5-jan-2018,,22,1,3,,,,1,1,2,,3,3,12,,3,,,2,2,5,2,1,,1,1,2,1,4,18,,,90
5-feb-2018,,18,,5,5,,,,1,5,7,1,4,20,,2,,4,3,1,2,3,2,,,,3,,1,12,,,99
5-mar-2018,,14,2,2,3,,,1,1,8,2,1,,15,,3,,3,3,4,4,4,1,,,,11,2,1,10,,1,96
5-apr-2018,,19,2,2,2,,,,,5,4,1,3,14,,2,,2,2,3,5,6,1,1,,,4,2,,14,,,94
5-may-2018,,12,,6,4,,,2,,4,6,1,3,9,,1,,3,4,5,7,4,3,1,,,2,4,1,16,,,98
5-jun-2018,,12,,2,2,,,1,2,2,1,2,5,20,,1,1,2,1,5,4,2,,1,,,3,3,1,10,,,83
5-jul-2018,,22,,3,4,,,1,,6,6,1,3,20,,1,1,2,,4,,1,1,3,,,1,4,1,11,,,96
5-aug-2018,,15,2,4,10,,,,1,6,4,2,2,8,,2,,7,,6,1,,1,,,,7,3,4,9,,,94
5-sep-2018,,18,,6,2,,,1,2,4,2,1,2,17,,,,1,3,1,2,4,,,1,,9,1,1,7,,,85
6-jan-2018,,14,,,5,,1,,2,4,2,,,11,,4,,5,,3,2,6,7,,2,,4,1,1,10,,,84
6-feb-2018,,19,,7,1,,,1,1,5,5,1,2,15,,1,,2,1,1,3,2,,,1,,1,2,,14,,,85
6-mar-2018,,19,,4,2,,2,,,5,6,,1,8,,1,,2,1,4,6,1,,1,,,2,1,1,9,,,76
6-apr-2018,,23,1,5,2,1,1,1,,4,7,2,2,9,,5,,2,,2,3,,1,1,,,3,,2,11,,,88
6-may-2018,,21,2,1,4,1,1,1,,7,5,1,3,9,,2,,5,7,2,5,3,4,2,2,,1,1,2,9,,,101
6-jun-2018,,24,,6,4,,,,2,5,4,1,2,17,,2,,2,1,3,2,3,1,,1,1,4,2,1,12,1,,101
6-jul-2018,,25,,3,3,,,,1,17,2,,1,15,,2,,4,2,2,3,3,,,2,,1,4,1,9,,,100
6-aug-2018,,18,,4,3,,,1,1,5,3,,1,13,,2,,,1,5,1,3,1,,,,9,,,7,,,78
6-sep-2018,,26,,4,3,1,,1,2,11,3,,,14,,2,,,1,1,3,1,2,,1,,4,,1,6,,,87
7-jan-2018,,16,,,3,1,2,1,2,8,3,,,5,,2,,2,5,3,5,3,3,2,2,,,1,2,10,,,81
7-feb-2018,,21,,7,,,,3,4,6,2,,1,19,,3,,1,6,1,2,4,1,1,,,5,2,3,15,,,107
7-mar-2018,,22,1,4,1,,,,1,5,2,,2,22,,,,1,2,2,3,3,,,1,1,1,,,11,,,85
7-apr-2018,,29,,4,3,1,,,,5,4,1,5,7,,3,,4,2,3,4,5,1,1,,,3,,2,12,,,99
7-may-2018,,28,1,3,5,1,1,2,3,6,5,4,3,19,,3,,2,2,2,3,3,2,,,2,5,,1,11,,,117
7-jun-2018,,18,1,4,2,,,2,1,4,2,6,3,15,,3,,2,3,2,1,4,,1,,,2,1,,5,,,82
7-jul-2018,,19,,4,5,,,2,2,5,3,4,1,9,,4,,1,1,4,3,4,,1,1,,2,4,,7,,1,87
7-aug-2018,,22,,4,2,1,,1,,7,3,,2,11,,2,,1,,4,3,2,,2,,,,2,1,11,,,81
7-sep-2018,,16,1,,2,,,,,3,6,,3,13,,2,,3,1,3,,2,1,,1,,7,1,,11,,,76
8-jan-2018,,21,1,3,3,,,1,1,6,4,,,10,,4,,1,2,5,4,3,1,2,1,,1,1,1,11,,,87
8-feb-2018,,12,,2,,,,,1,6,5,1,1,11,,3,,,2,3,4,2,,,1,,2,1,2,11,,,70
8-mar-2018,,19,,4,4,2,,,1,4,7,,,10,,5,,1,3,,6,3,1,,2,1,3,,1,14,,,91
8-apr-2018,,19,,3,6,,,3,2,13,4,2,2,3,,,,2,,3,2,,2,,1,,3,2,2,14,,,88
8-may-2018,,25,,6,3,,,,1,4,2,1,3,22,,1,1,1,,1,4,5,,,,1,2,1,2,6,,2,94
8-jun-2018,,32,1,2,2,,,,2,11,4,1,2,11,,4,,,1,1,4,,1,1,1,,2,,4,12,,,99
8-jul-2018,,16,,1,6,,,,2,6,1,,4,5,,1,,5,5,,4,4,1,1,,,5,1,2,11,,,81
8-aug-2018,,19,,5,3,,,2,3,6,4,1,2,16,,1,,2,1,3,3,1,,,,1,6,,1,12,,,92
8-sep-2018,1,23,,5,4,,,,,6,1,,2,10,1,1,,1,6,2,1,2,,,1,2,3,2,2,15,,,91
9-jan-2018,,19,,1,1,,,2,,4,4,2,2,13,,8,1,1,2,4,1,3,,,1,,2,1,,8,,,80
9-feb-2018,,20,,4,1,,,1,,8,4,,,18,,2,,4,2,3,,3,1,,,,2,,1,9,,,83
9-mar-2018,,19,,5,2,,1,1,1,3,2,3,8,12,,1,,1,3,3,,4,,,,,4,1,1,10,,,85
9-apr-2018,,24,1,3,1,,,1,,4,6,2,1,15,,2,,1,1,2,1,2,,1,,,4,1,1,11,,,85
9-may-2018,,26,,4,2,,1,,,8,2,1,5,22,,5,,2,,1,3,,,,1,,3,1,2,8,,,97
9-jun-2018,,22,,9,5,1,,1,2,6,3,2,2,9,,1,,5,2,2,1,1,1,,,,5,4,3,8,,,95
9-jul-2018,,17,,1,4,,,1,3,6,3,,1,10,,2,,1,1,2,3,2,1,1,1,,3,,1,9,,,73
9-aug-2018,,27,,3,4,,1,1,1,7,3,,1,20,,3,,1,3,5,3,3,1,,,,1,2,1,10,,,101
9-sep-2018,,12,,1,3,,2,1,,4,6,3,2,8,,,,1,2,2,3,2,1,,,,6,1,,8,,,68
