Etiquetas de fila;AMAZONAS;ANTIOQUIA;ARAUCA;ATLÁNTICO;BOLÍVAR;BOYACÁ;CALDAS;CAQUETÁ;CASANARE;CAUCA;CESAR;CHOCÓ;CÓRDOBA;CUNDINAMARCA;GUAINÍA;GUAJIRA;GUAVIARE;HUILA;MAGDALENA;META;NARIÑO;NORTE DE SANTANDER;PUTUMAYO;QUINDÍO;RISARALDA;SAN ANDRÉS;SANTANDER;SUCRE;TOLIMA;VALLE;VAUPÉS;VICHADA;Total general
mar-01-2016;;11;1;1;;;1;2;1;4;3;;2;7;;1;;;;1;3;8;;1;1;;6;1;;11;;;66
mar-02-2016;;22;;3;;;3;1;1;10;;2;2;7;;1;;;;4;2;6;1;;3;;6;1;1;8;;;84
mar-03-2016;1;36;1;3;3;;2;2;2;9;10;1;1;7;;2;;3;1;;2;3;;1;1;1;4;1;1;15;;;113
mar-04-2016;;19;;2;1;;;;;3;3;1;2;7;;4;;2;2;5;4;3;1;1;2;;2;3;;9;;;76
mar-05-2016;;19;1;6;1;;1;;2;8;12;;1;14;;2;;2;;;3;3;3;2;1;;3;1;1;15;;;101
mar-06-2016;;13;;4;;;1;3;1;7;1;;4;2;;6;;1;1;6;2;2;2;;;;3;1;1;9;;;70
mar-07-2016;;20;;3;1;;;1;1;3;6;;2;8;;4;;3;2;2;1;2;;;;;1;;1;9;;;70
mar-08-2016;;21;;2;3;;;1;2;5;3;1;2;15;;3;;3;;;3;5;;1;1;1;2;;3;13;;;90
mar-09-2016;;27;;5;;;1;3;3;11;10;;1;8;;1;;1;;5;;4;;2;1;;2;2;2;10;;;99
mar-10-2016;;19;1;4;;;1;;1;12;1;1;1;13;;5;;;3;;2;8;;1;;;1;;;14;;;88
mar-11-2016;;19;;2;1;;1;1;4;7;1;;3;14;;4;;4;1;3;3;3;;1;1;1;2;1;1;12;;;90
mar-12-2016;1;16;1;1;2;;;2;1;3;3;1;4;6;;5;;2;3;1;2;3;;;;;3;1;2;6;;;69
mar-13-2016;;20;1;1;2;;;;1;8;2;2;2;4;;1;;2;2;2;3;5;;1;;;2;2;1;12;;;76
mar-14-2016;;16;1;5;1;;;1;2;7;4;2;;7;;4;;3;2;1;3;5;;1;;1;3;;;15;;;84
mar-15-2016;;12;1;2;2;;;;3;2;2;;;14;;1;;3;2;2;2;3;;;1;;1;1;2;8;;;64
mar-16-2016;;15;;1;1;;1;3;;5;3;;1;12;;1;;2;;2;3;3;1;;1;;3;;;16;;;74
mar-17-2016;;11;;2;;;;;3;5;3;4;3;16;;3;;4;1;1;1;3;;;1;;2;;1;17;;;81
mar-18-2016;;19;;5;;;1;1;2;5;2;2;4;12;;4;;2;1;1;4;4;;2;3;;5;3;;17;;;99
mar-19-2016;;17;;7;3;;;6;3;6;6;1;1;7;;3;;2;1;1;5;2;;1;1;;1;1;1;12;;;88
mar-20-2016;;7;1;4;3;;;1;6;8;3;1;2;3;;2;;2;3;2;3;3;;1;1;1;1;2;1;12;;;73
mar-21-2016;;9;;4;1;;;2;;10;;2;1;5;;2;;;4;3;;2;;;1;1;;2;1;12;;;62
mar-22-2016;;16;;3;2;;;3;3;3;2;;1;10;;4;;2;1;2;;3;;;;;2;;3;14;;;74
mar-23-2016;;12;1;3;1;;;5;1;5;3;1;1;10;;;1;;;1;4;5;;;1;;2;2;;11;;;70
mar-24-2016;;7;;;1;;;;2;6;1;;3;6;;1;;1;;2;4;3;;;1;;1;1;1;9;;;50
mar-25-2016;;3;1;2;1;;;2;2;7;3;;2;1;;;;;2;;;4;;;1;;1;;;8;;;40
mar-26-2016;;15;;6;;;;2;1;4;8;2;2;3;;1;1;3;3;;3;4;;1;;;1;2;2;9;;;73
mar-27-2016;;14;1;3;;;;1;2;11;3;;3;2;;3;;1;1;1;4;7;;;2;;3;2;1;8;;;73
mar-28-2016;;22;1;3;1;;;1;1;5;5;;1;17;;1;;1;2;1;1;4;;1;1;1;5;3;3;9;;;90
mar-29-2016;;19;;3;1;;;2;1;6;6;;;8;;2;;1;2;1;5;7;1;1;;;1;1;;17;;;85
mar-30-2016;;24;;3;1;;;3;1;7;1;1;3;10;;1;;3;2;1;;3;;;1;1;2;;2;10;;;80
mar-31-2016;1;23;;4;;;1;1;;4;2;;;15;;3;;2;;1;3;4;;;;;1;;;10;;;75
may-01-2016;;16;;1;4;;;1;4;8;5;3;3;2;;3;;5;2;6;5;5;;;;;2;1;2;7;;;85
may-02-2016;;17;1;1;2;;;1;;10;1;1;1;7;;6;;1;1;2;3;3;;1;;2;4;;1;15;;;81
may-03-2016;;23;;3;1;;;4;1;4;1;1;1;10;;1;;2;;1;3;2;;;;;2;;1;10;;;71
may-04-2016;;18;1;4;3;1;;;3;2;3;2;2;9;;2;;;;2;1;3;;1;;;1;;;6;;1;65
may-05-2016;;29;;8;1;;;3;;5;8;1;1;11;;4;;;3;;1;3;1;1;;;4;1;1;7;;;93
may-06-2016;1;20;;7;1;;;3;2;6;2;;2;6;;2;;;1;4;1;3;1;1;;;2;2;3;17;;;87
may-07-2016;;21;1;3;2;;;3;;10;5;;1;8;;4;;6;2;1;4;4;1;1;1;;2;2;2;22;;;106
may-08-2016;;11;1;4;1;;;1;1;4;8;2;4;2;;5;;3;1;5;5;6;;1;;;2;;3;4;;;74
may-09-2016;;19;;2;;;;1;;9;2;;;;;5;;2;2;5;;5;;1;;;1;1;2;15;;;72
may-10-2016;1;20;;6;;;1;3;;4;1;1;2;7;;4;;;;;2;6;;1;2;;;2;1;19;;;83
may-11-2016;;23;;10;;;2;6;4;11;3;1;;12;;2;;3;3;1;1;1;2;;;;2;2;;6;;;95
may-12-2016;;23;;12;;;;1;1;6;4;;2;11;;5;;2;;5;1;7;1;;;;1;1;;5;;;88
may-13-2016;;23;1;4;;;;2;1;7;3;2;1;2;;2;;2;1;6;2;1;1;3;1;;;;1;13;;;79
may-14-2016;;18;1;5;1;;1;3;1;6;4;2;2;6;;6;;7;5;5;1;9;;;;;3;4;1;14;;;105
may-15-2016;;16;1;4;1;1;;1;1;6;4;1;1;5;;2;1;4;4;1;2;8;2;1;1;;1;1;1;14;;;85
may-16-2016;;25;1;4;2;;;2;1;7;4;;;7;;2;;1;1;1;;3;3;2;;;2;;2;17;;;87
may-17-2016;;22;2;5;2;;;2;1;4;5;1;3;8;;1;;3;1;;2;4;1;;;;6;3;2;9;;;87
may-18-2016;;21;;3;1;;;;;6;1;1;1;13;;2;;1;;4;3;3;1;1;;;1;;2;12;;;77
may-19-2016;;28;;2;1;;;1;4;8;3;1;1;5;;2;;2;4;3;1;2;1;;;;3;2;2;13;;;89
may-20-2016;;21;;3;1;2;;;;8;2;1;;6;;1;;2;1;2;2;5;;1;;1;1;;;12;;;72
may-21-2016;;16;;6;;;1;;;4;5;;3;3;;5;;2;2;;1;3;1;;1;;3;1;2;14;;;73
may-22-2016;;11;;5;;;;3;3;8;5;5;6;5;;5;;3;2;2;1;6;;;2;;1;3;1;11;;;88
may-23-2016;;24;;7;1;;;5;3;10;8;3;3;7;;4;;2;;1;2;4;;;;;1;2;1;10;;;98
may-24-2016;;25;;7;;;;3;;6;3;;1;13;;4;;5;1;;1;4;1;;1;;3;1;;10;;;89
may-25-2016;;34;;3;;;;2;1;6;1;3;;9;;3;1;1;1;4;1;4;;;;;4;;;12;;;90
may-26-2016;;19;1;5;2;1;;;1;3;1;;;10;;2;;1;;5;2;5;1;;1;1;3;;2;10;;;76
may-27-2016;;27;1;5;1;1;;3;2;6;3;;;10;;4;;3;3;3;;1;;;3;;4;3;;13;;;96
may-28-2016;;19;;7;2;;1;1;2;12;4;3;5;1;;;;7;;1;;7;;;;;;3;;12;;;87
may-29-2016;;10;;3;;;1;3;1;4;4;1;1;3;;1;;2;1;5;2;;1;;2;1;2;1;;8;;;57
may-30-2016;;20;;3;;1;;3;;6;4;;3;5;;;;;;3;2;;1;1;;;4;;1;16;;;73
may-31-2016;;20;;7;1;;1;;2;7;1;1;1;8;;6;;1;2;2;3;3;;;1;;1;3;1;13;;;85
nov-01-2016;;21;;3;3;1;1;;3;7;5;;1;6;;6;;4;2;4;1;1;1;2;;;3;;1;14;;;90
nov-02-2016;;24;;3;5;;;2;1;7;2;1;4;17;;3;;3;1;2;2;;;;;;1;;3;15;;;96
nov-03-2016;;36;;3;1;;;2;;8;3;;;9;;3;;2;1;3;1;12;3;1;;;4;2;1;14;;;109
nov-04-2016;1;22;;3;4;;;1;2;5;3;1;2;13;;4;;2;2;5;2;3;;;4;;6;;;19;;;104
nov-05-2016;;15;2;4;2;;;1;;2;2;;4;6;;3;1;5;4;1;5;5;;1;;;8;1;1;14;;;87
nov-06-2016;;17;1;6;6;;;;1;6;5;1;2;4;;1;;6;3;2;1;3;;1;1;1;3;2;3;10;;;86
nov-07-2016;;15;;5;;1;1;1;1;7;;1;2;5;;2;;1;;5;3;;1;;1;;1;1;;10;;;64
nov-08-2016;2;14;;2;1;;;1;1;5;2;1;2;10;;3;;2;1;3;1;5;2;2;;;3;;1;12;;1;77
nov-09-2016;1;32;2;3;1;;;1;3;5;1;;1;16;;2;;3;1;4;4;5;1;1;;;1;2;;8;;;98
nov-10-2016;;18;;8;4;;;3;;7;2;1;1;6;;1;1;;;4;1;5;;;;;3;;2;9;;;76
nov-11-2016;;15;;4;1;;;2;;4;;1;;6;;3;;2;;2;4;6;3;;;;2;2;1;12;;;70
nov-12-2016;;22;2;4;2;1;1;4;4;6;3;;2;7;;2;;1;;2;6;2;1;;;1;5;2;2;8;;;90
nov-13-2016;;7;2;4;2;;;;2;7;7;3;2;1;;1;;7;2;4;2;2;1;2;2;;5;1;1;15;;;82
nov-14-2016;;9;;2;2;;1;;;6;;2;2;5;;2;;2;1;5;2;2;;1;1;;3;2;;11;;;61
nov-15-2016;;9;1;9;1;1;;;3;9;4;2;3;9;;6;;4;1;1;3;3;;2;1;;2;2;;19;;;95
nov-16-2016;;18;;6;;;;1;;5;;;;11;;;2;2;2;2;4;1;;;;;2;;4;17;;;77
nov-17-2016;;24;;8;1;;;1;3;2;4;1;;16;;7;;4;1;5;4;5;;1;;;3;;;10;;;100
nov-18-2016;;16;;1;1;;;;1;10;1;2;2;7;;2;;2;;4;5;1;1;1;;;2;1;1;16;;;77
nov-19-2016;;17;1;2;1;;;1;1;4;4;1;;8;;4;;3;2;4;4;2;1;;;;2;2;;10;;;74
nov-20-2016;;8;2;5;1;;;2;3;4;4;2;4;4;;3;;6;1;2;9;3;;;;;7;1;2;12;;;85
nov-21-2016;;18;3;3;;1;;;2;12;4;1;2;6;;3;1;3;1;1;5;1;;1;;;2;1;;19;;1;91
nov-22-2016;;21;1;3;;;;;1;4;1;;1;12;;5;;;1;5;3;4;1;;;;3;1;;16;;;83
nov-23-2016;;28;1;4;;1;;;;7;8;;1;11;;7;;2;;3;1;3;;;2;;2;;1;11;;;93
nov-24-2016;;21;1;3;1;;;1;1;4;3;;;22;;4;2;3;2;3;;2;;;;;2;1;;14;;1;91
nov-25-2016;;24;;2;4;1;1;2;4;4;2;2;3;6;;2;;1;1;1;2;4;;;1;;3;1;2;10;;;83
nov-26-2016;;16;;2;1;;;2;8;7;7;1;2;2;;1;;3;2;4;2;2;;;;;2;3;;10;;;77
nov-27-2016;;10;;3;2;;;2;4;6;3;1;1;;;3;;3;2;2;3;4;;1;;;5;1;1;10;;;67
nov-28-2016;;18;1;1;4;1;;1;2;8;5;;1;7;;3;1;3;1;5;4;4;5;;1;2;5;1;;13;;;97
nov-29-2016;;17;1;4;2;;;2;1;11;1;;1;14;;7;;1;1;5;1;1;;1;;1;4;3;;9;;;88
nov-30-2016;;15;;3;2;;;;5;4;1;1;;14;;5;;1;;2;2;5;1;1;;;1;;1;8;;;72
oct-01-2016;;10;;3;1;;2;;2;10;1;1;2;4;;2;;;3;2;3;3;3;;;;4;2;3;11;;;72
oct-02-2016;;12;;3;3;;;1;4;5;2;;1;2;;1;2;1;2;2;1;2;1;;2;1;2;2;;7;;;59
oct-03-2016;;23;1;6;1;;;3;1;6;7;;2;4;;3;;2;;2;8;6;;2;;;3;1;1;7;;;89
oct-04-2016;;17;2;4;1;;;2;1;10;8;2;3;13;;3;;3;1;5;3;2;2;2;;;4;1;3;12;;;104
oct-05-2016;;25;1;4;3;1;;;1;8;5;1;2;15;;3;;1;2;2;1;3;1;1;2;;6;1;;8;;;97
oct-06-2016;;24;;5;1;1;;1;2;7;3;;1;7;;4;;4;;5;3;3;;;1;;2;1;;9;;;84
oct-07-2016;;17;1;4;2;2;;;3;8;5;2;;3;;2;;2;1;2;4;2;1;;;;2;;1;8;;1;73
oct-08-2016;;28;;3;;;1;2;4;7;5;2;4;3;;2;;2;2;7;2;3;1;1;1;;3;1;;8;;;92
oct-09-2016;;15;;5;1;;;1;4;4;7;2;5;7;;2;;5;1;5;6;4;1;;1;1;2;2;4;14;;1;100
oct-10-2016;;35;;5;;;;;3;8;;2;;5;;1;;;1;2;2;2;2;;1;;1;1;;18;;;89
oct-11-2016;;27;;5;;;;1;;7;2;;3;13;;5;;4;;4;4;6;1;;;;4;1;1;14;;;102
oct-12-2016;;30;;1;;;;;4;8;1;1;6;14;;;;3;1;3;3;1;1;1;;;3;;2;11;;;94
oct-13-2016;;24;;6;1;;;2;1;8;3;2;;13;;4;;2;1;2;3;3;;;;;3;1;1;13;;;93
oct-14-2016;;23;1;2;1;;1;1;3;5;1;1;1;13;;;;;1;;2;3;3;;;1;2;2;1;16;;;84
oct-15-2016;;14;1;2;3;1;;1;2;6;4;2;2;5;;4;;5;;1;2;2;2;;;;2;1;;23;;;85
oct-16-2016;;7;;3;2;;;2;2;8;2;2;;3;;3;1;1;;2;4;2;3;;2;;4;1;1;22;;;77
oct-17-2016;;14;1;2;2;;;;4;15;5;;;4;;2;;;4;6;6;3;;1;1;;3;2;;15;;;90
oct-18-2016;;14;;4;3;;2;;2;4;;1;2;14;;4;1;3;2;3;3;5;2;;;;;5;2;13;;;89
oct-19-2016;;20;1;4;1;;;;2;6;;2;3;12;;1;1;2;1;1;2;6;;;;;1;3;1;15;;;85
oct-20-2016;;26;2;6;4;1;1;2;1;5;;3;2;14;;2;;1;;1;4;7;;;;2;3;;1;12;;;100
oct-21-2016;;25;;7;;;1;;3;7;4;3;3;18;;2;;1;1;1;1;4;1;;;;2;1;1;6;;1;93
oct-22-2016;;24;2;6;;;;1;3;7;2;;3;5;;7;;4;2;3;1;2;;;;2;1;2;2;14;;;93
oct-23-2016;;10;2;5;7;;1;3;1;6;7;1;4;6;;1;;3;;2;5;2;;1;1;;2;2;3;7;;;82
oct-24-2016;;30;;3;2;;1;1;1;6;2;1;2;15;;;;1;;5;3;2;1;1;4;;1;;1;18;;;101
oct-25-2016;;10;;4;;;;2;1;3;2;2;2;7;;5;1;;1;6;3;6;;;;;5;;;8;;;68
oct-26-2016;;28;1;6;;1;;;1;7;3;1;;11;;2;;2;;3;4;2;1;;2;;2;1;1;8;;1;88
oct-27-2016;;22;1;6;5;;;;;7;7;2;;10;;3;;4;1;6;1;1;;;2;;6;;2;10;;1;97
oct-28-2016;;27;;6;2;;;1;2;5;2;1;1;11;;3;;1;2;2;2;5;1;3;1;;2;;;13;;;93
oct-29-2016;1;21;2;9;4;;;2;2;6;1;2;3;8;;1;;2;1;1;1;2;1;;;;5;1;1;11;;;88
oct-30-2016;1;9;;6;;1;1;1;2;12;7;;3;3;;1;;3;1;1;5;4;1;;1;;;;2;7;;;72
oct-31-2016;;22;;6;3;;;;;5;4;1;2;6;;4;;2;4;1;1;3;1;;;1;5;1;;14;;;86
sep-01-2016;;23;1;3;;;1;1;4;7;6;;1;11;;5;1;;2;1;5;2;1;1;2;;;3;;16;;;97
sep-02-2016;;26;1;7;1;;;;3;5;2;;3;8;;3;;2;;;2;3;1;;;;;2;;15;;;84
sep-03-2016;;15;1;4;;2;2;;;5;5;;4;5;;3;;2;2;2;4;3;;;1;;2;2;;10;;;74
sep-04-2016;;8;;4;4;;1;;;7;4;1;2;5;;4;;4;2;1;3;2;1;;;1;3;3;;15;1;;76
sep-05-2016;;42;1;6;;;;;1;8;4;;9;9;;2;;4;1;2;1;5;;;;1;;1;;17;;;114
sep-06-2016;;22;;10;;;1;2;3;4;4;1;2;20;;6;1;7;;5;1;1;;1;;;7;3;;8;;;109
sep-07-2016;;25;;7;;;;2;4;3;2;;3;12;;2;;;;3;3;;1;2;;1;;2;;11;;;83
sep-08-2016;;23;1;;;;;1;2;11;3;2;1;11;;1;;2;1;1;4;;;;;;1;;;17;;1;83
sep-09-2016;;31;;2;3;;1;;1;10;3;;2;10;;5;;6;2;2;2;4;;1;;;4;3;1;8;;;101
sep-10-2016;;19;1;9;4;;;3;4;16;2;;4;5;;1;;1;;2;1;4;2;5;3;;5;;1;11;;;103
sep-11-2016;;13;;4;1;;;4;;10;1;1;4;6;;4;1;2;1;2;3;4;;;;1;2;;1;10;;;75
sep-12-2016;;25;1;6;1;;;1;1;10;;1;6;13;;8;;1;2;8;2;1;;;;1;6;1;1;11;;;107
sep-13-2016;;18;;2;1;1;1;4;;6;;;;17;;9;;3;3;;2;3;;;;;1;1;;9;;;81
sep-14-2016;;31;;4;;;3;4;;5;5;1;2;11;;1;;1;5;2;2;6;;1;1;1;3;;1;12;;1;103
sep-15-2016;;23;;3;;;;2;4;5;1;1;;12;1;1;;2;3;2;3;2;;;;1;2;1;1;15;;;85
sep-16-2016;;26;;2;;1;;3;;16;3;;4;11;;4;;1;1;4;1;2;2;1;1;;2;1;;15;;;101
sep-17-2016;1;20;;7;2;1;1;;4;7;2;2;5;9;;6;;4;3;3;3;3;;2;;;3;1;1;24;;;114
sep-18-2016;;11;;4;1;;;1;2;6;4;1;2;9;;4;2;2;2;3;4;3;1;2;1;;3;3;3;21;;;95
sep-19-2016;;27;;3;;;;1;;7;5;1;2;12;;;;2;1;1;1;2;;;1;;2;;;13;;;81
sep-20-2016;;33;;3;;1;;3;2;2;4;;;10;;3;1;;2;2;2;1;;;2;;2;2;1;13;;;89
sep-21-2016;;20;;2;;;;2;;6;2;;2;9;;1;;;;1;1;1;1;;1;;5;;3;13;;1;71
sep-22-2016;;26;;2;2;;;2;1;6;7;2;1;11;;4;;3;;2;2;4;;2;;;;;2;14;;;93
sep-23-2016;;18;;4;1;;2;1;;7;3;1;3;10;;1;;3;2;2;1;;;1;;;;1;;12;;;73
sep-24-2016;;24;;7;;;;;3;5;3;2;2;5;;4;;1;1;1;2;5;;;2;;5;;3;8;;;83
sep-25-2016;;9;1;4;1;;;1;1;11;4;;3;7;;2;;2;2;6;4;;1;1;;;;2;1;17;;;80
sep-26-2016;;28;;3;;1;;1;1;9;5;;3;10;;4;;5;1;2;2;2;1;1;2;;3;1;2;11;;;98
sep-27-2016;1;17;1;4;;1;;2;2;2;3;2;2;8;;6;;3;;2;2;3;2;;;;5;1;2;8;;;79
sep-28-2016;;29;;4;;;;;3;2;2;1;4;13;;;;1;;2;1;2;1;;;1;;2;1;13;;;82
sep-29-2016;;26;;5;2;;1;;4;3;1;3;;13;;3;;1;3;5;;3;;;;;2;;;13;;;88
sep-30-2016;;21;;2;4;;;1;2;6;5;2;2;11;;3;;;;5;3;1;;;1;;2;;;7;;;78
