Etiquetas de fila;AMAZONAS;ANTIOQUIA;ARAUCA;ATLÁNTICO;BOLÍVAR;BOYACÁ;CALDAS;CAQUETÁ;CASANARE;CAUCA;CESAR;CHOCÓ;CÓRDOBA;CUNDINAMARCA;GUAINÍA;GUAJIRA;GUAVIARE;HUILA;MAGDALENA;META;NARIÑO;NORTE DE SANTANDER;PUTUMAYO;QUINDÍO;RISARALDA;SAN ANDRÉS;SANTANDER;SUCRE;TOLIMA;VALLE;VAUPÉS;VICHADA;Total general
apr-17-2017;;20;3;7;1;;;1;1;3;3;;;10;;4;;;1;2;1;;;;;;5;;2;14;;;78
apr-18-2017;;12;;2;1;1;1;;;5;;;;16;;1;;1;1;1;5;7;1;;2;;4;;1;6;;;68
apr-19-2017;;19;;3;;;;1;3;4;2;3;;13;;1;;4;;3;;4;;;;;3;;2;11;;;76
apr-20-2017;;14;;5;2;1;;4;1;4;3;;3;11;;5;;1;2;3;4;5;3;;;;3;;3;9;;;86
apr-21-2017;;7;;4;1;;;;2;4;;;1;7;;1;;4;;2;1;3;1;1;1;;5;;2;13;;;60
apr-22-2017;;16;;3;1;;1;2;3;6;;;;2;;1;;1;3;1;2;3;2;;1;;;1;2;8;;;59
apr-23-2017;1;7;2;1;;;1;1;2;6;5;1;4;9;;3;;2;1;3;3;;;1;;;1;3;2;11;;;70
apr-24-2017;;11;;4;;;;;;5;1;;;4;;3;1;1;;2;2;5;;2;1;;6;;;12;;;60
apr-25-2017;;17;;6;;;;;2;5;2;1;1;19;;;;3;5;;1;2;;1;;;3;1;;9;;;78
apr-26-2017;;11;;6;2;;;;;4;1;;3;14;;;;3;1;1;2;1;1;2;1;;;1;;15;;;69
apr-27-2017;;11;;5;1;;;;;7;1;1;1;7;;4;;1;1;;3;1;;;1;;3;;2;12;;;62
apr-28-2017;1;12;;2;2;2;2;;;3;5;;1;10;;4;;;;;1;3;1;;1;;2;;;14;;;66
apr-29-2017;;10;1;6;1;;;1;;10;1;;3;3;;;;1;1;1;3;;2;1;;;;1;1;10;;;57
apr-30-2017;;8;;;1;;;1;1;5;;3;1;1;;2;;3;4;1;3;1;;;;;1;1;1;13;;;51
aug-01-2017;;16;;4;1;;;2;2;2;4;;1;9;;1;;1;1;2;3;5;;;1;;2;1;;16;;;74
aug-02-2017;;16;;6;;;;3;1;5;2;;4;4;;1;;;;1;;1;1;1;2;;2;2;2;11;;;65
aug-03-2017;;15;;5;;;;1;;5;1;1;2;9;;2;;1;1;2;3;;1;;;;3;1;1;9;;;63
aug-04-2017;;10;;4;2;;;;4;4;3;;1;5;;4;1;2;4;;3;1;;;;;5;;3;13;;;69
aug-05-2017;;20;;3;;;1;1;3;9;3;1;1;5;;1;;1;2;2;1;2;2;;;;5;1;;9;;;73
aug-06-2017;1;11;;2;;1;;1;2;8;3;;4;5;;4;;2;1;1;5;1;;1;;;3;2;2;2;;;62
aug-07-2017;;12;;3;2;;2;;2;9;3;1;2;2;;9;;2;1;1;2;1;;;;;4;;1;4;;;63
aug-08-2017;;20;;7;;;;;;7;2;2;1;8;;2;;1;1;3;2;;;;1;;2;1;3;9;;;72
aug-09-2017;;12;;1;3;;;2;2;;1;2;1;8;;4;1;1;1;;2;2;;2;1;;1;2;1;7;;;57
aug-10-2017;;14;;6;2;2;1;1;1;1;1;;2;14;;2;;;2;2;1;3;;;;;5;;;10;;;70
aug-11-2017;;10;1;9;1;;;1;1;4;6;1;3;8;;3;;3;1;1;1;3;;;;;3;1;1;9;;;71
aug-12-2017;;12;;5;3;;;1;2;4;5;1;;5;;4;;5;1;4;2;2;1;;;;3;2;;9;;;71
aug-13-2017;1;9;;1;;;1;1;;8;3;;4;3;;2;;3;2;1;3;3;1;;1;;4;1;;9;;;61
aug-14-2017;1;16;1;2;;;;1;1;6;4;1;1;9;;;1;1;2;;2;1;;1;;1;4;1;1;12;;;70
aug-15-2017;;15;;4;;;;1;1;4;2;;3;12;;1;;1;3;1;2;2;;;1;;2;;1;17;;;73
aug-16-2017;;19;;7;;;;;2;;;;;11;;4;;1;3;3;1;;1;;;;4;1;2;14;;;73
aug-17-2017;1;12;;6;1;;;;1;3;5;;1;11;;2;;2;;2;2;2;;;2;;3;1;;5;;;62
aug-18-2017;;15;;5;;;;1;2;9;1;2;1;6;;;;;;1;3;2;;1;;;1;3;;12;;;65
aug-19-2017;;12;;3;;;;1;1;10;2;;2;4;;4;;5;1;;4;1;;;1;;1;;;11;;;63
aug-20-2017;;4;;3;2;;;;4;13;4;;1;3;;5;;2;1;1;4;;;1;;;4;2;;13;;;67
aug-21-2017;;6;;4;1;;1;;2;3;;1;;4;;;;3;;;2;3;1;1;;;;1;;6;;;39
aug-22-2017;;16;;6;1;;;1;1;4;2;2;1;6;;6;;2;1;;1;;;;2;;3;1;1;12;;;69
aug-23-2017;1;27;;5;;;;1;1;4;3;1;3;7;;3;;1;;1;4;4;;;;;2;1;1;10;;;80
aug-24-2017;;16;;3;;;;;2;5;2;;2;7;;3;1;1;3;4;2;4;;1;;;6;;;5;;;67
aug-25-2017;;22;1;5;;;;1;1;7;;2;1;9;;5;;1;1;2;1;1;1;;;;2;;;8;;;71
aug-26-2017;;13;;2;;;1;1;4;8;2;1;1;7;;4;;;;;1;4;;1;;;1;1;1;10;;;63
aug-27-2017;;11;;3;1;1;1;;;4;1;1;4;5;;1;;5;3;3;6;2;1;;;;2;2;;10;;;67
aug-28-2017;;17;1;1;1;;1;4;;2;2;1;2;15;;;;2;1;2;;2;2;;;;1;4;;3;;;64
aug-29-2017;;10;;3;;;;;;2;1;3;3;11;;2;;1;1;;;1;;;;;3;1;1;8;;;51
aug-30-2017;1;16;;5;1;;;1;1;4;2;;;10;;2;;2;2;2;1;5;;;;;;5;1;12;;;73
aug-31-2017;1;19;;8;1;1;2;;2;8;2;1;2;8;;3;;6;1;;;1;;;1;;2;1;2;11;;;83
dec-01-2017;1;20;1;1;1;;;2;1;4;1;;3;14;;2;;;1;1;2;5;;;;;1;;;9;;;70
dec-02-2017;;18;;3;2;;;1;2;10;2;1;2;6;;;;6;1;;3;1;;;;;1;1;2;17;;;79
dec-03-2017;;11;;4;;2;1;1;3;5;3;;2;1;;1;;3;1;;2;;;1;2;1;5;1;3;9;;;62
dec-04-2017;;20;1;4;;2;;;;6;2;;1;10;;1;;2;2;3;;2;;3;;1;;;1;8;;;69
dec-05-2017;;14;2;3;1;1;1;2;;5;2;;1;11;;2;;1;2;;4;;;;1;;2;1;2;19;;;77
dec-06-2017;;14;;11;2;;;1;;6;1;1;3;8;;1;;1;;1;3;2;;2;;;;;1;11;;;69
dec-07-2017;;14;;7;3;;;;2;7;5;1;2;6;;5;;1;2;2;;2;;1;;;;;;4;;;64
dec-08-2017;;12;1;1;2;;;1;;4;3;;3;4;;2;;1;;4;2;2;;;;;5;;1;10;;;58
dec-09-2017;1;16;1;3;1;1;;1;3;5;2;;4;7;;3;;1;;3;;4;;;;;1;1;1;9;;;68
dec-10-2017;;10;;1;3;;;2;;4;1;1;1;1;;1;;6;2;3;1;7;;2;;;1;2;;6;;;55
dec-11-2017;;10;;2;1;;;1;2;5;2;;3;7;;2;;4;1;;2;;1;;1;1;1;1;;14;;;61
dec-12-2017;;20;;3;3;;;;1;6;4;3;4;11;;;;4;;1;;7;2;1;;;;1;1;14;;;86
dec-13-2017;;16;1;1;1;;;1;1;5;1;1;2;10;;;;3;2;;1;3;;;;;2;1;;9;;;61
dec-14-2017;;14;;2;3;;;;1;4;4;;2;12;;;;2;1;1;;5;;;;;3;1;;7;;;62
dec-15-2017;;13;;3;2;;;2;;5;2;1;2;4;;3;;2;2;;1;4;1;1;1;;1;4;;8;;;62
dec-16-2017;;14;;5;2;;;2;1;5;1;1;4;1;;1;1;3;5;2;2;2;1;;;;2;;1;11;;;67
dec-17-2017;;13;;2;;1;;1;1;3;3;;1;4;;1;;1;;;1;5;1;;;;2;;1;5;;;46
dec-18-2017;;10;1;;1;;;1;1;10;;;2;1;;2;;;;;3;3;;;;;1;1;;8;;;45
dec-19-2017;;1;1;4;1;;;;1;9;2;;5;5;;;;2;;;3;1;;;1;1;2;1;;8;;;48
dec-20-2017;;15;1;5;;;;;1;4;2;1;7;9;;2;;2;;1;1;;1;;;1;1;2;;13;;;69
dec-21-2017;;8;;5;2;;1;;;5;1;;1;6;;3;;6;3;;3;2;;;2;;2;2;;14;;;66
dec-22-2017;;12;;3;1;;1;;1;2;1;1;3;8;;3;;2;4;1;4;2;;;1;;1;2;1;7;;;61
dec-23-2017;;11;;4;1;;;3;2;5;3;1;1;7;;1;;2;;3;3;3;1;;;;3;;;9;;;63
dec-24-2017;;10;1;2;1;;1;;;8;1;;5;1;;1;;3;3;2;2;1;2;;;;3;1;;13;;;61
dec-25-2017;;5;;2;1;1;;;1;3;1;1;;1;;2;;6;2;2;;2;1;2;1;1;3;4;;4;;;46
dec-26-2017;;5;1;4;1;1;;2;;4;1;;1;8;;2;;1;5;;3;1;;;;1;;;1;6;;;48
dec-27-2017;;20;;2;;;;2;;4;;;6;11;;2;;1;4;1;4;2;;;;;;;;8;;;67
dec-28-2017;;16;;3;5;1;1;1;;10;1;;2;9;;;;3;;1;1;4;;1;;;2;2;;6;;;69
dec-29-2017;;13;;5;1;;;1;1;8;1;;2;5;;;;7;1;;3;3;;1;;;1;;;9;;;62
dec-30-2017;;13;1;3;2;;;;1;8;5;;4;4;;;;3;3;2;1;3;;1;1;;3;1;;8;;;67
dec-31-2017;;11;;1;2;;;1;;7;1;1;6;1;;1;1;2;1;1;2;1;;1;1;;4;;1;13;;;60
feb-01-2017;;13;;3;1;;;;;5;4;2;2;16;;4;;1;3;4;3;2;1;;1;;3;;2;11;;;81
feb-02-2017;;18;1;3;3;;;;1;6;3;;4;6;;2;;1;;1;4;5;1;1;;1;3;;1;11;;;76
feb-03-2017;;16;;4;1;1;1;;;8;2;1;2;14;;6;1;;3;1;4;3;1;;1;1;7;2;2;13;;;95
feb-04-2017;;21;;4;4;2;1;;2;8;3;;2;13;;3;;3;1;5;2;2;1;;;1;6;2;3;12;;;101
feb-05-2017;;18;3;5;6;1;;3;1;13;3;1;1;9;;4;;3;2;1;5;2;2;1;;;3;1;;12;;;100
feb-06-2017;;11;;1;2;;;;3;7;2;3;3;14;;2;;;2;2;5;3;;;1;2;1;3;1;8;;;76
feb-07-2017;;13;;4;2;;;2;1;3;3;1;2;14;;3;;2;;2;3;;;;1;1;4;1;2;8;;;72
feb-08-2017;;23;1;3;4;;1;;3;5;4;;1;8;1;6;;2;3;3;3;2;1;;1;;5;2;2;11;;;95
feb-09-2017;;22;1;3;3;2;;3;1;5;4;3;1;13;;4;;4;;2;2;4;;1;1;;4;4;1;16;;;104
feb-10-2017;;15;1;1;;;;3;;2;2;1;4;16;;5;;;1;1;4;1;;1;;1;2;2;1;6;;;70
feb-11-2017;;13;1;10;6;1;;1;3;7;4;3;2;10;;;;1;1;3;6;1;1;;;;3;;1;10;;;88
feb-12-2017;;12;1;1;6;;1;;;5;4;1;4;4;;3;;6;1;2;5;2;3;2;1;2;4;;3;9;;;82
feb-13-2017;;16;;6;9;;1;2;1;4;4;;4;18;;3;;;;1;3;3;1;;;;2;;2;16;;;96
feb-14-2017;;15;1;7;4;;;1;2;6;3;;;14;;3;;1;;4;4;3;1;;;;6;;2;18;;;95
feb-15-2017;;25;;3;7;;;4;4;3;4;2;1;17;;4;;;3;3;7;;1;;;;5;;;8;;;101
feb-16-2017;;13;;7;2;;;2;1;8;7;1;2;9;;6;;1;4;1;1;1;;1;1;;4;4;;10;;;86
feb-17-2017;;18;;4;1;;;1;1;6;3;3;1;15;;1;;4;;1;3;;1;;1;;2;1;1;8;;;76
feb-18-2017;;8;3;3;4;2;;1;;4;3;;2;3;;3;;3;5;2;5;2;2;;;1;;3;1;12;;;72
feb-19-2017;;11;;2;3;1;;6;3;5;7;2;7;4;;4;1;1;4;2;6;6;2;;;;2;5;;17;;1;102
feb-20-2017;;19;1;6;2;1;;;;9;2;;4;8;;;;1;1;1;2;2;1;1;;;2;;3;12;;;78
feb-21-2017;;14;1;7;2;;;;1;3;5;;1;15;;10;;2;2;3;;2;;;1;;5;2;1;16;;;93
feb-22-2017;;27;;3;3;;;5;;11;5;1;1;20;;3;;3;1;3;2;2;;;;;3;2;1;9;;;105
feb-23-2017;;18;2;7;4;;1;;;7;2;1;2;12;;1;;1;1;2;;3;;1;;;2;1;1;15;;;84
feb-24-2017;;26;2;6;2;;1;;1;4;1;2;2;13;;5;;2;1;5;4;;;1;2;;4;1;;7;;;92
feb-25-2017;;19;;8;14;;;1;;9;1;1;4;11;;4;;3;1;;6;3;1;;2;;2;3;1;7;;1;102
feb-26-2017;;14;;5;5;;1;;1;8;2;1;4;4;1;3;1;1;2;;5;3;;1;;;3;2;2;17;;;86
feb-27-2017;;17;1;4;2;;1;;;5;3;1;2;11;;3;;1;1;5;6;2;;;;1;5;;1;7;;;79
feb-28-2017;;19;2;5;5;1;;;;4;5;;1;16;;4;;;3;3;1;3;2;3;1;1;3;3;;8;;;93
jan-01-2017;;17;1;2;6;;1;;;8;7;2;6;5;;1;;4;2;1;10;1;;;;1;2;2;2;22;;1;104
jan-02-2017;;20;1;1;2;;;;4;8;2;1;2;6;;3;;6;1;3;1;3;1;;;;1;2;1;15;;;84
jan-03-2017;;23;;3;3;;;2;;6;2;;1;1;;5;;3;;4;1;3;1;;;;4;1;3;8;;;74
jan-04-2017;;24;;5;1;1;;1;3;3;1;;1;13;;;;3;2;3;4;3;;;2;;3;1;2;12;;;88
jan-05-2017;;28;;4;3;1;;2;2;6;7;1;2;9;;4;;2;;1;5;3;3;;3;2;6;;2;10;;;106
jan-06-2017;;34;;3;3;;;;;4;4;4;4;9;;2;;1;3;2;4;3;6;;3;1;4;1;2;21;;;118
jan-07-2017;1;21;1;5;4;;;;3;6;4;1;3;7;;1;;3;3;1;3;4;3;;1;;6;3;3;12;;;99
jan-08-2017;;11;4;3;4;1;;;1;4;1;;7;12;;1;;2;5;3;1;2;;1;1;;5;2;2;14;;;87
jan-09-2017;;13;1;1;1;;;;2;6;;2;2;6;;7;;2;;5;1;6;;;;;4;2;1;12;;;74
jan-10-2017;;21;;7;4;;;1;1;10;5;1;2;12;;2;;3;1;4;1;5;;;;;2;3;;17;;;102
jan-11-2017;;27;;;1;;;2;1;5;6;;2;18;;7;;2;3;2;3;4;1;1;1;;3;2;2;22;;;115
jan-12-2017;;31;1;5;5;;1;;2;6;;2;1;10;;5;;3;2;5;3;3;;;;;2;;;13;;;100
jan-13-2017;;33;;7;1;1;;2;3;4;4;;;21;;2;;3;2;4;1;5;;;3;;1;2;;10;;;109
jan-14-2017;;17;2;5;3;;1;1;2;6;3;2;2;9;1;6;1;4;1;2;4;2;1;1;3;;1;;3;9;;;92
jan-15-2017;;16;2;5;2;;1;;1;9;3;;2;6;;3;;2;2;2;4;6;3;1;;;5;2;4;12;;1;94
jan-16-2017;;18;;3;4;;;;2;5;4;2;1;15;;5;1;1;;3;4;5;1;;;;2;1;2;17;;;96
jan-17-2017;;18;2;6;5;1;;1;3;7;2;1;4;20;;3;;4;4;2;;;;1;1;;5;;;10;;;100
jan-18-2017;1;23;2;6;4;;;;;3;2;;2;20;;8;;4;;2;1;1;1;;;;5;;2;21;;;108
jan-19-2017;;25;;6;;;;;2;3;3;2;5;21;;4;;3;3;1;2;;;;1;;3;2;3;10;;;99
jan-20-2017;;18;;1;2;1;;;3;6;6;;4;14;;8;;2;1;1;3;3;2;1;1;;2;;2;7;;;88
jan-21-2017;;14;2;6;5;;2;;5;8;6;1;2;11;;4;;5;2;7;5;4;;1;;;6;3;4;10;;1;114
jan-22-2017;;16;;5;4;1;;1;5;7;2;1;3;12;;2;1;1;2;4;4;1;2;;;3;2;1;2;11;;;93
jan-23-2017;;24;;3;2;;;1;1;5;4;1;;9;;7;1;2;1;2;3;2;1;1;;;5;2;;15;;;92
jan-24-2017;1;20;2;1;2;;;1;3;5;;1;1;14;;3;;2;3;4;7;2;;1;;1;5;;;10;;;89
jan-25-2017;;20;;6;6;;;1;1;5;2;1;5;14;;5;;1;3;1;1;2;1;;1;;2;1;;8;;;87
jan-26-2017;;18;;11;5;;1;;;5;3;;1;10;;6;;4;1;1;7;;2;;1;1;1;1;1;14;;;94
jan-27-2017;;28;1;3;;;;1;;5;8;1;1;18;;5;;2;;2;4;1;;1;1;;5;1;;5;;1;94
jan-28-2017;1;22;;6;3;;1;1;1;11;4;3;5;10;;6;;1;1;2;2;5;;;;;5;;1;13;;;104
jan-29-2017;;15;1;5;3;1;1;;1;4;3;;9;9;;3;;3;1;4;3;4;2;1;;;3;2;4;14;;;96
jan-30-2017;;26;1;3;3;2;;1;;5;2;1;1;22;;3;;6;2;2;1;3;;2;3;;1;1;3;8;;;102
jan-31-2017;;15;;3;1;;;1;1;7;4;;1;18;;2;;1;2;5;2;3;1;;2;;1;3;1;12;;;86
jul-01-2017;;19;1;5;1;1;;2;1;7;3;;1;3;;3;;5;1;2;2;;1;1;1;;6;1;2;10;;;79
jul-02-2017;;15;2;4;1;;3;1;1;10;;;6;1;;2;;3;2;3;;;;1;;;3;1;1;15;;;75
jul-03-2017;;8;;2;1;;;;;2;3;;;4;;3;;5;1;1;2;1;;;1;;2;2;4;9;;;51
jul-04-2017;;13;1;5;1;;1;;2;5;9;;1;10;;2;;;;;;;1;1;1;;3;1;1;15;;;73
jul-05-2017;1;26;;7;3;;;;2;5;1;;2;10;;5;;;1;1;;1;1;1;1;;7;;2;15;;;92
jul-06-2017;;14;;3;;;;;2;7;1;1;;6;;3;;1;;2;3;5;1;;2;;1;1;;9;;;62
jul-07-2017;;16;;3;2;1;1;;;6;3;;4;8;;;1;3;1;1;3;2;;;;1;7;;;7;;;70
jul-08-2017;;7;;3;1;;;1;1;11;1;1;1;4;;4;;;2;2;1;6;;;;;2;1;2;11;;;62
jul-09-2017;1;3;1;2;3;;;1;;9;4;1;4;3;;;;4;2;2;1;6;;1;;;2;2;1;14;;;67
jul-10-2017;;8;;4;;;;2;2;2;;4;4;12;;1;;;2;4;2;1;;1;2;1;2;1;2;8;;;65
jul-11-2017;;8;;;1;;;1;1;6;1;;3;12;;7;;1;;1;2;2;1;1;3;;1;2;4;9;;;67
jul-12-2017;;7;;5;2;;;;1;2;1;;2;10;;1;;;;3;;4;;;;1;6;;1;12;;;58
jul-13-2017;;9;;7;;;1;1;;9;1;2;3;13;;5;;2;;2;1;1;;2;1;;6;;1;11;;;78
jul-14-2017;;9;1;3;;;;1;1;4;;1;2;8;;3;;4;;1;;1;;;1;;4;1;;5;;;50
jul-15-2017;1;11;;2;1;;1;;1;8;4;1;5;3;;4;;2;3;1;6;;1;;2;;2;1;2;9;;;71
jul-16-2017;1;7;;5;1;1;1;1;;2;2;;5;2;;1;;;3;;1;1;;;;;9;1;4;11;;;59
jul-17-2017;1;6;;1;1;;;1;;6;1;1;5;8;;3;;2;;1;1;1;1;;1;;1;2;1;5;;;50
jul-18-2017;;15;;3;2;;;1;1;2;3;;3;11;;3;;1;;1;2;1;2;;;;1;2;;10;;1;65
jul-19-2017;2;22;;2;1;;;1;1;3;1;1;3;4;;4;;1;1;2;1;2;1;1;;;3;1;1;9;;;68
jul-20-2017;1;11;;3;;;;;1;2;3;;4;1;;4;1;;;1;2;4;;1;;;4;2;;11;;;56
jul-21-2017;;8;;1;1;;;;2;6;2;1;1;5;;4;;3;1;2;4;2;1;;2;1;1;1;2;8;;;59
jul-22-2017;;10;;6;1;;;;1;8;2;1;1;8;;4;;2;2;1;4;4;1;1;1;;7;3;2;9;;;79
jul-23-2017;;13;;1;;1;1;1;1;6;4;;1;3;;1;;3;1;2;5;1;;;;;2;1;2;13;;;63
jul-24-2017;;18;;2;2;1;;;1;4;5;1;3;10;;2;;1;2;1;2;3;;;1;;2;;2;9;;;72
jul-25-2017;;11;;4;;;;3;1;8;5;1;2;3;;1;;5;2;2;1;3;;;;;1;3;;9;;1;66
jul-26-2017;;11;;8;;;2;;;2;4;1;;5;;5;;1;1;;;2;;;;;2;;1;14;;;59
jul-27-2017;;13;;11;1;;;;2;1;3;;2;7;;2;;1;1;2;1;;;1;1;;2;1;1;7;;;60
jul-28-2017;;18;1;2;;;1;2;;5;1;1;;9;;4;;2;;;3;2;;1;3;;7;1;2;8;;;73
jul-29-2017;;14;;3;;;;;;13;2;2;3;12;;3;;4;1;1;4;4;3;1;;;2;3;3;2;;;80
jul-30-2017;;7;;2;5;;;2;3;6;3;2;3;2;;5;;2;;1;4;5;;;1;;2;4;;8;;;67
jul-31-2017;;20;;2;;1;;1;1;3;4;;2;1;;;;2;1;;5;1;1;1;3;1;;1;2;13;;;66
jun-01-2017;;20;;2;1;;;;;1;3;1;4;8;;1;;1;1;;1;3;1;2;;;2;2;1;6;;;61
jun-02-2017;;18;;6;1;;;2;1;4;3;1;1;12;;3;1;3;3;1;1;1;;;2;;4;1;1;11;;;81
jun-03-2017;;15;;4;;;;1;1;11;2;1;1;7;;3;;1;;2;4;7;3;;;;2;2;3;8;;;78
jun-04-2017;;5;;2;1;;;4;;13;7;;3;5;;2;;4;1;2;3;3;;2;;;2;;3;12;;;74
jun-05-2017;1;17;;3;;;;2;2;2;;;1;10;;4;;1;;;4;7;;1;1;;5;;2;17;;;80
jun-06-2017;;18;;4;2;;;1;1;;3;;;14;;2;;;;2;;3;;1;1;;2;1;;10;;;65
jun-07-2017;;18;;3;2;;;;;2;2;;2;12;;;;;1;;;3;1;;;;1;2;2;13;;;64
jun-08-2017;;14;;4;;;;1;1;5;5;;4;5;;4;;3;4;;3;2;;;;;3;;;9;;;67
jun-09-2017;;16;;1;1;1;1;;2;1;2;2;1;5;;4;;3;1;4;3;2;;1;2;1;4;2;1;8;;;69
jun-10-2017;;19;1;5;;;;1;3;3;4;;3;1;;2;;1;2;1;2;2;;2;;;2;1;2;11;;1;69
jun-11-2017;;8;;2;;;;;;7;3;2;4;5;;1;;3;1;2;2;3;;1;;;2;1;1;7;;;55
jun-12-2017;;14;;2;2;;;;;4;2;1;2;13;;1;;2;2;2;7;2;;1;;;;1;2;16;;;76
jun-13-2017;;13;;4;;;;3;;2;3;1;;5;;1;1;3;1;4;6;2;1;;;;3;2;3;12;;;70
jun-14-2017;;16;;6;;;;3;;5;2;;3;9;;1;;;1;1;2;3;;1;;;;3;4;9;;;69
jun-15-2017;;12;;2;1;;;;;;2;1;5;8;;2;;1;1;3;5;1;;;1;;2;;1;9;;;57
jun-16-2017;1;8;;10;1;;1;3;1;7;2;;4;7;;1;;1;1;1;2;1;1;;1;;2;;1;11;;;68
jun-17-2017;;13;;6;2;1;;1;;5;4;;2;6;;1;;2;1;1;5;;;1;1;;1;1;4;3;;;61
jun-18-2017;;12;;2;;;;2;3;9;6;1;;2;;2;;4;1;2;2;1;2;1;;;;4;1;10;;;67
jun-19-2017;;4;;5;;1;;;1;7;2;2;3;3;;;;1;;2;3;1;2;1;;;;1;;4;;;43
jun-20-2017;;16;;3;;1;;;1;3;2;;;6;;1;;1;1;2;;2;1;1;1;;6;1;1;6;;;56
jun-21-2017;;18;;3;;;;1;;2;4;;1;5;;;;2;1;;2;5;;;1;1;2;1;2;11;;;62
jun-22-2017;;13;;4;;;;1;1;2;1;1;1;6;;4;;1;1;2;;2;;1;1;1;1;1;1;10;;;56
jun-23-2017;;9;;3;;;1;1;3;6;1;;2;1;;5;;;1;1;1;2;;;1;1;2;1;4;11;;;57
jun-24-2017;;16;;7;;;1;3;;5;2;;1;;;4;;5;;1;;;1;1;1;;2;;3;6;;;59
jun-25-2017;;4;;1;;1;;;;6;1;1;1;2;;1;;2;1;;2;4;1;;;;3;2;1;6;;;40
jun-26-2017;;5;;;1;;;;2;7;1;;5;;;4;;2;1;2;;1;;1;;;;2;2;7;;;43
jun-27-2017;;13;;3;;;;;1;3;1;2;2;3;;1;;1;;;1;;;;1;;1;2;3;5;;;43
jun-28-2017;;12;;4;1;;;;;6;2;;2;2;;4;;1;1;2;1;1;;1;;1;5;1;1;7;;;55
jun-29-2017;;22;;4;;;;1;;5;5;1;1;3;;5;;;;1;1;3;;;;;1;;;9;;;62
jun-30-2017;;13;;1;1;1;;2;;7;4;;2;3;;4;;1;;3;2;2;;1;1;1;5;1;2;8;;;65
mar-01-2017;;25;;7;;;;;;7;2;;2;11;;5;;3;2;2;1;3;2;1;;;2;2;;15;;1;93
mar-02-2017;;26;;5;1;;1;1;1;8;3;;2;15;;3;;;1;2;2;2;1;;;;1;1;1;14;;;91
mar-03-2017;;18;;2;1;;3;;1;7;7;;1;13;;5;;4;3;3;1;3;2;;;;2;1;;13;;;90
mar-04-2017;1;12;;3;4;;1;2;2;12;3;2;2;14;;4;;1;2;3;1;5;1;;;1;5;2;2;19;;1;105
mar-05-2017;;18;2;4;4;;;;2;6;5;1;2;10;;5;;3;1;3;4;1;;;2;;5;3;1;18;;;100
mar-06-2017;;20;;8;;2;;2;;3;3;1;5;9;;3;;4;2;2;4;1;;1;;2;1;;2;20;;;95
mar-07-2017;;17;1;4;;1;1;1;1;3;3;;;16;;4;;1;2;6;;;;1;;;3;2;;6;;;73
mar-08-2017;;18;;7;2;;;;;4;1;1;1;11;;3;;1;1;2;;1;;;1;;1;2;;10;;;67
